"time","sink.ports[1].m_flow","sink1.ports[1].m_flow","sink2.ports[1].m_flow","pipe1.flowModel.dps_fg_turbulent[1]","pipe1.flowModel.pathLengths_nominal[1]","pipe2.flowModel.pathLengths_nominal[1]"
0,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0005,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.001,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0015,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.002,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0025,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.003,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0035,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.004,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0045,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.005,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0055,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.006,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0065,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.007,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0075,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.008,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0085,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.009,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0095,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.01,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0105,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.011,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0115,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.012,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0125,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.013,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0135,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.014,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0145,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.015,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0155,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.016,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0165,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.017,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0175,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.018,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0185,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.019,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0195,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.02,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0205,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.021,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0215,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.022,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0225,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.023,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0235,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.024,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0245,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.025,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.0255,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
0.026,0.948692851768916,-0.316227766016838,-0.1,637.928759663355,66.565642658006,1018.77683466443
