"time","rev.phi","rev.w"
0,0,0
0.000202,0,0
0.000404,0,0
0.000606,0,0
0.000808,0,0
0.00101,0,0
0.001212,0,0
0.001414,0,0
0.001616,0,0
0.001818,0,0
0.00202,0,0
0.002222,0,0
0.002424,0,0
0.002626,0,0
0.002828,0,0
0.00303,0,0
0.003232,0,0
0.003434,0,0
0.003636,0,0
0.003838,0,0
0.00404,0,0
0.004242,0,0
0.004444,0,0
0.004646,0,0
0.004848,0,0
0.00505,0,0
0.005252,0,0
0.005454,0,0
0.005656,0,0
0.005858,0,0
0.00606,0,0
0.006262,0,0
0.006464,0,0
0.006666,0,0
0.006868,0,0
0.00707,0,0
0.007272,0,0
0.007474,0,0
0.007676,0,0
0.007878,0,0
0.00808,0,0
0.008282,0,0
0.008484,0,0
0.008686,0,0
0.008888,0,0
0.00909,0,0
0.009292,0,0
0.009494,0,0
0.009696,0,0
0.009898,0,0
0.0101,0,0
0.010302,0,0
0.010504,0,0
0.010706,0,0
0.010908,0,0
0.01111,0,0
0.011312,0,0
0.011514,0,0
0.011716,0,0
0.011918,0,0
0.01212,0,0
0.012322,0,0
0.012524,0,0
0.012726,0,0
0.012928,0,0
0.01313,0,0
0.013332,0,0
0.013534,0,0
0.013736,0,0
0.013938,0,0
0.01414,0,0
0.014342,0,0
0.014544,0,0
0.014746,0,0
0.014948,0,0
0.01515,0,0
0.015352,0,0
0.015554,0,0
0.015756,0,0
0.015958,0,0
0.01616,0,0
0.016362,0,0
0.016564,0,0
0.016766,0,0
0.016968,0,0
0.01717,0,0
0.017372,0,0
0.017574,0,0
0.017776,0,0
0.017978,0,0
0.01818,0,0
0.018382,0,0
0.018584,0,0
0.018786,0,0
0.018988,0,0
0.01919,0,0
0.019392,0,0
0.019594,0,0
0.019796,0,0
0.019998,0,0
0.0202,0,0
0.020402,0,0
0.020604,0,0
0.020806,0,0
0.021008,0,0
0.02121,0,0
0.021412,0,0
0.021614,0,0
0.021816,0,0
0.022018,0,0
0.02222,0,0
0.022422,0,0
0.022624,0,0
0.022826,0,0
0.023028,0,0
0.02323,0,0
0.023432,0,0
0.023634,0,0
0.023836,0,0
0.024038,0,0
0.02424,0,0
0.024442,0,0
0.024644,0,0
0.024846,0,0
0.025048,0,0
0.02525,0,0
0.025452,0,0
0.025654,0,0
0.025856,0,0
0.026058,0,0
0.02626,0,0
0.026462,0,0
0.026664,0,0
0.026866,0,0
0.027068,0,0
0.02727,0,0
0.027472,0,0
0.027674,0,0
0.027876,0,0
0.028078,0,0
0.02828,0,0
0.028482,0,0
0.028684,0,0
0.028886,0,0
0.029088,0,0
0.02929,0,0
0.029492,0,0
0.029694,0,0
0.029896,0,0
0.030098,0,0
0.0303,0,0
0.030502,0,0
0.030704,0,0
0.030906,0,0
0.031108,0,0
0.03131,0,0
0.031512,0,0
0.031714,0,0
0.031916,0,0
0.032118,0,0
0.03232,0,0
0.032522,0,0
0.032724,0,0
0.032926,0,0
0.033128,0,0
0.03333,0,0
0.033532,0,0
0.033734,0,0
0.033936,0,0
0.034138,0,0
0.03434,0,0
0.034542,0,0
0.034744,0,0
0.034946,0,0
0.035148,0,0
0.03535,0,0
0.035552,0,0
0.035754,0,0
0.035956,0,0
0.036158,0,0
0.03636,0,0
0.036562,0,0
0.036764,0,0
0.036966,0,0
0.037168,0,0
0.03737,0,0
0.037572,0,0
0.037774,0,0
0.037976,0,0
0.038178,0,0
0.03838,0,0
0.038582,0,0
0.038784,0,0
0.038986,0,0
0.039188,0,0
0.03939,0,0
0.039592,0,0
0.039794,0,0
0.039996,0,0
0.040198,0,0
0.0404,0,0
0.040602,0,0
0.040804,0,0
0.041006,0,0
0.041208,0,0
0.04141,0,0
0.041612,0,0
0.041814,0,0
0.042016,0,0
0.042218,0,0
0.04242,0,0
0.042622,0,0
0.042824,0,0
0.043026,0,0
0.043228,0,0
0.04343,0,0
0.043632,0,0
0.043834,0,0
0.044036,0,0
0.044238,0,0
0.04444,0,0
0.044642,0,0
0.044844,0,0
0.045046,0,0
0.045248,0,0
0.04545,0,0
0.045652,0,0
0.045854,0,0
0.046056,0,0
0.046258,0,0
0.04646,0,0
0.046662,0,0
0.046864,0,0
0.047066,0,0
0.047268,0,0
0.04747,0,0
0.047672,0,0
0.047874,0,0
0.048076,0,0
0.048278,0,0
0.04848,0,0
0.048682,0,0
0.048884,0,0
0.049086,0,0
0.049288,0,0
0.04949,0,0
0.049692,0,0
0.049894,0,0
0.050096,0,0
0.050298,0,0
0.0505,0,0
0.050702,0,0
0.050904,0,0
0.051106,0,0
0.051308,0,0
0.05151,0,0
0.051712,0,0
0.051914,0,0
0.052116,0,0
0.052318,0,0
0.05252,0,0
0.052722,0,0
0.052924,0,0
0.053126,0,0
0.053328,0,0
0.05353,0,0
0.053732,0,0
0.053934,0,0
0.054136,0,0
0.054338,0,0
0.05454,0,0
0.054742,0,0
0.054944,0,0
0.055146,0,0
0.055348,0,0
0.05555,0,0
0.055752,0,0
0.055954,0,0
0.056156,0,0
0.056358,0,0
0.05656,0,0
0.056762,0,0
0.056964,0,0
0.057166,0,0
0.057368,0,0
0.05757,0,0
0.057772,0,0
0.057974,0,0
0.058176,0,0
0.058378,0,0
0.05858,0,0
