"time","dcpm1.la.i","dcpm2.la.i","loadInertia1.phi","loadInertia1.w","loadInertia2.phi","loadInertia2.w"
0.6947,121.418638925388,120.663583266795,20.094121525126,87.2815345368345,19.7301011551958,86.4627927118946
0.69475,121.425353226614,120.670201237541,20.0984858331774,87.2907877060166,19.7344245260697,86.4720425142603
0.6948,121.432068312384,120.676820004129,20.1028506038858,87.3000408179489,19.7387483594324,86.4812922583877
0.69485,121.438784182609,120.683439566473,20.1072158372486,87.3092938726376,19.7430726552811,86.4905419442834
0.6949,121.445500837197,120.690059924484,20.1115815332628,87.318546870089,19.7473974136128,86.4997915719539
0.69495,121.452218276059,120.696681078076,20.1159476919256,87.3277998103093,19.7517226344246,86.5090411414062
0.695,121.458936499103,120.703303027162,20.1203143132341,87.3370526933045,19.7560483177136,86.5182906526466
0.69505,121.46565550624,120.709925771655,20.1246813971854,87.346305519081,19.7603744634769,86.5275401056821
0.6951,121.472375297379,120.716549311467,20.1290489437768,87.3555582876449,19.7647010717116,86.536789500519
0.69515,121.479095872429,120.723173646512,20.1334169530053,87.3648109990023,19.7690281424148,86.5460388371642
0.6952,121.4858172313,120.729798776703,20.137785424868,87.3740636531594,19.7733556755835,86.5552881156242
0.69525,121.492539373903,120.736424701953,20.1421543593622,87.3833162501224,19.777683671215,86.5645373359056
0.6953,121.499262300146,120.743051422175,20.146523756485,87.3925687898973,19.7820121293062,86.573786498015
0.69535,121.505986009939,120.749678937282,20.1508936162334,87.4018212724903,19.7863410498542,86.583035601959
0.6954,121.512710503193,120.756307247187,20.1552639386047,87.4110736979075,19.7906704328562,86.5922846477441
0.69545,121.519435779816,120.762936351804,20.159634723596,87.4203260661549,19.7950002783092,86.601533635377
0.6955,121.52616183972,120.769566251045,20.1640059712045,87.4295783772387,19.7993305862104,86.6107825648641
0.69555,121.532888682814,120.776196944824,20.1683776814272,87.438830631165,19.8036613565569,86.620031436212
0.6956,121.539616309008,120.782828433055,20.1727498542613,87.4480828279397,19.8079925893456,86.6292802494273
0.69565,121.546344718212,120.78946071565,20.177122489704,87.457334967569,19.8123242845738,86.6385290045164
0.6957,121.553073910337,120.796093792523,20.1814955877525,87.4665870500589,19.8166564422385,86.6477777014859
0.69575,121.559803885292,120.802727663587,20.1858691484038,87.4758390754154,19.8209890623369,86.6570263403422
0.6958,121.566534642987,120.809362328755,20.1902431716551,87.4850910436446,19.825322144866,86.6662749210919
0.69585,121.573266183333,120.815997787941,20.1946176575035,87.4943429547524,19.8296556898229,86.6755234437414
0.6959,121.57999850624,120.822634041059,20.1989926059463,87.5035948087448,19.8339896972047,86.6847719082972
0.69595,121.586731611619,120.829271088022,20.2033680169805,87.5128466056279,19.8383241670086,86.6940203147657
0.696,121.59346549938,120.835908928743,20.2077438906033,87.5220983454076,19.8426590992316,86.7032686631533
0.69605,121.600200169432,120.842547563135,20.2121202268118,87.5313500280899,19.8469944938708,86.7125169534666
0.6961,121.606935621688,120.849186991113,20.2164970256033,87.5406016536807,19.8513303509233,86.7217651857119
0.69615,121.613671856056,120.855827212591,20.2208742869747,87.549853222186,19.8556666703862,86.7310133598956
0.6962,121.620408872449,120.86246822748,20.2252520109234,87.5591047336118,19.8600034522567,86.7402614760241
0.69625,121.627146670776,120.869110035696,20.2296301974464,87.5683561879638,19.8643406965318,86.7495095341038
0.6963,121.633885250948,120.875752637152,20.2340088465408,87.5776075852481,19.8686784032086,86.7587575341411
0.69635,121.640624604861,120.882396024089,20.2383879581985,87.5868589261456,19.8730165722756,86.7680054768825
0.6964,121.6473647401,120.889040203766,20.2427675324217,87.5961102100158,19.8773552037381,86.7772533616257
0.69645,121.654105656707,120.895685176224,20.2471475692077,87.6053614368536,19.8816942975935,86.7865011883648
0.6965,121.66084735459,120.902330941375,20.2515280685536,87.6146126066649,19.8860338538388,86.7957489571064
0.69655,121.667589833659,120.908977499129,20.2559090304567,87.623863719456,19.8903738724711,86.8049966678571
0.6966,121.674333093821,120.915624849399,20.2602904549139,87.6331147752328,19.8947143534875,86.8142443206234
0.69665,121.681077134985,120.922272992095,20.2646723419226,87.6423657740014,19.8990552968851,86.8234919154119
0.6967,121.687821957059,120.928921927129,20.2690546914798,87.6516167157679,19.903396702661,86.832739452229
0.69675,121.694567559951,120.935571654413,20.2734375035827,87.6608676005383,19.9077385708123,86.8419869310814
0.6968,121.70131394357,120.942222173857,20.2778207782284,87.6701184283187,19.9120809013362,86.8512343519756
0.69685,121.708061107824,120.948873485373,20.2822045154141,87.6793691991151,19.9164236942296,86.860481714918
0.6969,121.714809052622,120.955525588872,20.2865887151369,87.6886199129334,19.9207669494898,86.8697290199151
0.69695,121.721557777872,120.962178484267,20.290973377394,87.6978705697798,19.9251106671138,86.8789762669735
0.697,121.728307283483,120.968832171467,20.2953585021826,87.7071211696602,19.9294548470987,86.8882234560996
0.69705,121.735057569364,120.975486650386,20.2997440894998,87.7163717125806,19.9337994894416,86.8974705872999
0.6971,121.741808635422,120.982141920933,20.3041301393427,87.7256221985469,19.9381445941397,86.9067176605809
0.69715,121.748560481567,120.988797983022,20.3085166517085,87.7348726275652,19.94249016119,86.915964675949
0.6972,121.755313107707,120.995454836562,20.3129036265943,87.7441229996414,19.9468361905897,86.9252116334106
0.69725,121.762066513751,121.002112481467,20.3172910639974,87.7533733147815,19.9511826823358,86.9344585329722
0.6973,121.768820699608,121.008770917647,20.3216789639148,87.7626235729914,19.9555296364254,86.9437053746402
0.69735,121.775575665186,121.015430145014,20.3260673263437,87.771873774277,19.9598770528557,86.9529521584211
0.6974,121.782331410395,121.02209016348,20.3304561512813,87.7811239186443,19.9642249316238,86.9621988843211
0.69745,121.789087935143,121.028750972956,20.3348454387247,87.7903740060991,19.9685732727268,86.9714455523468
0.6975,121.79584523934,121.035412573354,20.3392351886711,87.7996240366475,19.9729220761617,86.9806921625045
0.69755,121.802603322893,121.042074964586,20.3436254011176,87.8088740102952,19.9772713419257,86.9899387148006
0.6976,121.809362185712,121.048738146562,20.3480160760614,87.8181239270481,19.9816210700159,86.9991852092414
0.69765,121.816121827707,121.055402119196,20.3524072134996,87.8273737869123,19.9859712604293,87.0084316458334
0.6977,121.822882248785,121.062066882399,20.3567988134294,87.8366235898934,19.9903219131632,87.0176780245828
0.69775,121.829643448857,121.068732436082,20.361190875848,87.8458733359974,19.9946730282146,87.026924345496
0.6978,121.836405427831,121.075398780157,20.3655834007525,87.8551230252302,19.9990246055807,87.0361706085794
0.69785,121.843168185616,121.082065914537,20.36997638814,87.8643726575974,20.0033766452584,87.0454168138391
0.6979,121.849931722122,121.088733839132,20.3743698380077,87.8736222331051,20.007729147245,87.0546629612817
0.69795,121.856696037258,121.095402553855,20.3787637503529,87.882871751759,20.0120821115376,87.0639090509132
0.698,121.863461130932,121.102072058618,20.3831581251725,87.8921212135649,20.0164355381332,87.0731550827402
0.69805,121.870227003056,121.108742353332,20.3875529624639,87.9013706185286,20.0207894270289,87.0824010567687
0.6981,121.876993653537,121.115413437909,20.3919482622241,87.910619966656,20.025143778222,87.0916469730052
0.69815,121.883761082285,121.122085312262,20.3963440244503,87.9198692579527,20.0294985917094,87.1008928314558
0.6982,121.89052928921,121.128757976303,20.4007402491397,87.9291184924246,20.0338538674884,87.1101386321268
0.69825,121.89729827422,121.135431429942,20.4051369362894,87.9383676700775,20.0382096055559,87.1193843750245
0.6983,121.904068037226,121.142105673093,20.4095340858966,87.9476167909171,20.0425658059092,87.1286300601551
0.69835,121.910838578138,121.148780705668,20.4139316979585,87.9568658549491,20.0469224685453,87.1378756875248
0.6984,121.917609896864,121.155456527578,20.4183297724721,87.9661148621793,20.0512795934614,87.1471212571398
0.69845,121.924381993314,121.162133138735,20.4227283094347,87.9753638126133,20.0556371806545,87.1563667690063
0.6985,121.931154867398,121.168810539052,20.4271273088435,87.9846127062571,20.0599952301218,87.1656122231306
0.69855,121.937928519026,121.175488728441,20.4315267706955,87.9938615431161,20.0643537418604,87.1748576195188
0.6986,121.944702948107,121.182167706814,20.435926694988,88.0031103231962,20.0687127158674,87.1841029581771
0.69865,121.951478154551,121.188847474083,20.440327081718,88.012359046503,20.0730721521399,87.1933482391117
0.6987,121.958254138268,121.195528030161,20.4447279308829,88.0216077130423,20.0774320506751,87.2025934623286
0.69875,121.965030899168,121.202209374959,20.4491292424797,88.0308563228196,20.0817924114699,87.2118386278342
0.6988,121.971808437161,121.20889150839,20.4535310165055,88.0401048758407,20.0861532345217,87.2210837356344
0.69885,121.978586752156,121.215574430367,20.4579332529577,88.0493533721111,20.0905145198274,87.2303287857355
0.6989,121.985365844064,121.222258140801,20.4623359518332,88.0586018116366,20.0948762673842,87.2395737781435
0.69895,121.992145712795,121.228942639605,20.4667391131293,88.0678501944227,20.0992384771892,87.2488187128645
0.699,121.998926358259,121.235627926691,20.4711427368432,88.0770985204752,20.1036011492396,87.2580635899047
0.69905,122.005707780365,121.242314001972,20.475546822972,88.0863467897995,20.1079642835324,87.2673084092702
0.6991,122.012489979025,121.24900086536,20.4799513715129,88.0955950024014,20.1123278800647,87.276553170967
0.69915,122.019272954147,121.255688516768,20.484356382463,88.1048431582863,20.1166919388337,87.2857978750012
0.6992,122.026056705644,121.262376956108,20.4887618558194,88.11409125746,20.1210564598365,87.2950425213788
0.69925,122.032841233424,121.269066183293,20.4931677915795,88.1233392999279,20.1254214430702,87.304287110106
0.6993,122.039626537398,121.275756198236,20.4975741897403,88.1325872856957,20.1297868885319,87.3135316411887
0.69935,122.046412617477,121.282447000848,20.501981050299,88.1418352147689,20.1341527962188,87.322776114633
0.6994,122.053199473571,121.289138591042,20.5063883732527,88.1510830871531,20.1385191661279,87.3320205304449
0.69945,122.059987105591,121.295830968732,20.5107961585987,88.1603309028537,20.1428859982564,87.3412648886304
0.6995,122.066775513446,121.30252413383,20.5152044063341,88.1695786618764,20.1472532926014,87.3505091891955
0.69955,122.073564697048,121.309218086248,20.519613116456,88.1788263642265,20.1516210491601,87.3597534321463
0.6996,122.080354656307,121.3159128259,20.5240222889617,88.1880740099098,20.1559892679294,87.3689976174886
0.69965,122.087145391133,121.322608352697,20.5284319238482,88.1973215989316,20.1603579489067,87.3782417452285
0.6997,122.093936901439,121.329304666554,20.5328420211128,88.2065691312974,20.1647270920889,87.387485815372
0.69975,122.100729187133,121.336001767383,20.5372525807527,88.2158166070128,20.1690966974732,87.396729827925
0.6998,122.107522248128,121.342699655096,20.5416636027649,88.2250640260832,20.1734667650568,87.4059737828933
0.69985,122.114316084333,121.349398329607,20.5460750871467,88.234311388514,20.1778372948366,87.4152176802831
0.6999,122.12111069566,121.356097790828,20.5504870338952,88.2435586943108,20.18220828681,87.4244615201002
0.69995,122.12790608202,121.362798038673,20.5548994430076,88.2528059434789,20.1865797409739,87.4337053023504
0.7,122.134702243323,121.369499073054,20.5593123144811,88.2620531360239,20.1909516573256,87.4429490270398
0.70005,122.141499179481,121.376200893885,20.5637256483129,88.271300271951,20.1953240358621,87.4521926941742
0.7001,122.148296890405,121.382903501078,20.5681394445,88.2805473512659,20.1996968765805,87.4614363037595
0.70015,122.155095376006,121.389606894548,20.5725537030398,88.2897943739737,20.204070179478,87.4706798558016
0.7002,122.161894636194,121.396311074206,20.5769684239292,88.2990413400801,20.2084439445517,87.4799233503064
0.70025,122.168694670883,121.403016039966,20.5813836071656,88.3082882495902,20.2128181717988,87.4891667872796
0.7003,122.175495479981,121.409721791742,20.5857992527461,88.3175351025096,20.2171928612163,87.4984101667272
0.70035,122.182297063402,121.416428329446,20.5902153606678,88.3267818988436,20.2215680128013,87.507653488655
0.7004,122.189099421055,121.423135652992,20.594631930928,88.3360286385975,20.2259436265511,87.5168967530688
0.70045,122.195902552854,121.429843762293,20.5990489635238,88.3452753217767,20.2303197024627,87.5261399599745
0.7005,122.202706458708,121.436552657263,20.6034664584523,88.3545219483866,20.2346962405332,87.5353831093778
0.70055,122.20951113853,121.443262337815,20.6078844157108,88.3637685184325,20.2390732407598,87.5446262012845
0.7006,122.216316592231,121.449972803862,20.6123028352964,88.3730150319196,20.2434507031396,87.5538692357005
0.70065,122.223122819723,121.456684055318,20.6167217172063,88.3822614888533,20.2478286276698,87.5631122126315
0.7007,122.229929820918,121.463396092096,20.6211410614376,88.391507889239,20.2522070143474,87.5723551320833
0.70075,122.236737595726,121.47010891411,20.6255608679876,88.4007542330819,20.2565858631696,87.5815979940616
0.7008,122.243546144061,121.476822521274,20.6299811368534,88.4100005203872,20.2609651741335,87.5908407985722
0.70085,122.250355465833,121.483536913501,20.6344018680322,88.4192467511604,20.2653449472362,87.6000835456209
0.7009,122.257165560955,121.490252090704,20.6388230615212,88.4284929254066,20.2697251824749,87.6093262352133
0.70095,122.263976429339,121.496968052798,20.6432447173174,88.437739043131,20.2741058798467,87.6185688673552
0.701,122.270788070896,121.503684799697,20.6476668354182,88.446985104339,20.2784870393486,87.6278114420523
0.70105,122.277600485538,121.510402331313,20.6520894158207,88.4562311090358,20.282868660978,87.6370539593103
0.7011,122.284413673178,121.517120647561,20.656512458522,88.4654770572265,20.2872507447318,87.6462964191349
0.70115,122.291227633728,121.523839748354,20.6609359635193,88.4747229489165,20.2916332906072,87.6555388215318
0.7012,122.2980423671,121.530559633607,20.6653599308098,88.4839687841109,20.2960162986014,87.6647811665066
0.70125,122.304857873206,121.537280303234,20.6697843603908,88.4932145628149,20.3003997687114,87.6740234540651
0.7013,122.311674151959,121.544001757148,20.6742092522592,88.5024602850338,20.3047837009345,87.6832656842128
0.70135,122.31849120327,121.550723995263,20.6786346064124,88.5117059507726,20.3091680952676,87.6925078569554
0.7014,122.325309027053,121.557447017494,20.6830604228476,88.5209515600366,20.313552951708,87.7017499722985
0.70145,122.332127623219,121.564170823755,20.6874867015617,88.5301971128309,20.3179382702528,87.7109920302478
0.7015,122.338946991681,121.570895413959,20.6919134425522,88.5394426091607,20.3223240508991,87.7202340308088
0.70155,122.345767132353,121.577620788021,20.6963406458161,88.5486880490312,20.3267102936441,87.7294759739873
0.7016,122.352588045145,121.584346945856,20.7007683113506,88.5579334324473,20.3310969984848,87.7387178597887
0.70165,122.359409729971,121.591073887376,20.7051964391529,88.5671787594144,20.3354841654185,87.7479596882186
0.7017,122.366232186744,121.597801612497,20.7096250292202,88.5764240299374,20.3398717944422,87.7572014592827
0.70175,122.373055415377,121.604530121134,20.7140540815496,88.5856692440215,20.3442598855531,87.7664431729865
0.7018,122.379879415782,121.6112594132,20.7184835961384,88.5949144016719,20.3486484387483,87.7756848293355
0.70185,122.386704187872,121.617989488609,20.7229135729837,88.6041595028935,20.3530374540249,87.7849264283353
0.7019,122.393529731561,121.624720347277,20.7273440120826,88.6134045476914,20.3574269313801,87.7941679699914
0.70195,122.40035604676,121.631451989118,20.7317749134324,88.6226495360708,20.3618168708111,87.8034094543093
0.702,122.407183133384,121.638184414046,20.7362062770303,88.6318944680366,20.3662072723149,87.8126508812947
0.70205,122.414010991345,121.644917621976,20.7406381028734,88.6411393435939,20.3705981358886,87.8218922509528
0.7021,122.420839620556,121.651651612823,20.7450703909589,88.6503841627478,20.3749894615295,87.8311335632894
0.70215,122.427669020932,121.658386386501,20.749503141284,88.6596289255033,20.3793812492346,87.8403748183098
0.7022,122.434499192384,121.665121942925,20.7539363538458,88.6688736318653,20.3837734990012,87.8496160160195
0.70225,122.441330134827,121.67185828201,20.7583700286416,88.678118281839,20.3881662108262,87.8588571564239
0.7023,122.448161848173,121.678595403671,20.7628041656685,88.6873628754293,20.3925593847069,87.8680982395286
0.70235,122.454994332337,121.685333307822,20.7672387649238,88.6966074126412,20.3969530206404,87.877339265339
0.7024,122.461827587231,121.692071994379,20.7716738264045,88.7058518934796,20.4013471186238,87.8865802338605
0.70245,122.46866161277,121.698811463256,20.7761093501079,88.7150963179496,20.4057416786543,87.8958211450985
0.7025,122.475496408867,121.705551714368,20.7805453360311,88.7243406860561,20.410136700729,87.9050619990585
0.70255,122.482331975435,121.712292747632,20.7849817841714,88.7335849978041,20.414532184845,87.9143027957459
0.7026,122.489168312389,121.71903456296,20.7894186945259,88.7428292531985,20.4189281309996,87.923543535166
0.70265,122.496005419642,121.72577716027,20.7938560670918,88.7520734522441,20.4233245391897,87.9327842173242
0.7027,122.502843297108,121.732520539475,20.7982939018663,88.7613175949461,20.4277214094126,87.942024842226
0.70275,122.509681944701,121.739264700492,20.8027321988466,88.7705616813092,20.4321187416654,87.9512654098766
0.7028,122.516521362335,121.746009643235,20.8071709580298,88.7798057113384,20.4365165359452,87.9605059202815
0.70285,122.523361549924,121.75275536762,20.8116101794131,88.7890496850386,20.4409147922492,87.969746373446
0.7029,122.530202507382,121.759501873562,20.8160498629938,88.7982936024146,20.4453135105745,87.9789867693754
0.70295,122.537044234624,121.766249160977,20.820490008769,88.8075374634713,20.4497126909182,87.988227108075
0.703,122.543886731563,121.77299722978,20.8249306167359,88.8167812682136,20.4541123332776,87.9974673895502
0.70305,122.550729998114,121.779746079887,20.8293716868916,88.8260250166464,20.4585124376496,88.0067076138062
0.7031,122.557574034191,121.786495711213,20.8338132192334,88.8352687087744,20.4629130040316,88.0159477808484
0.70315,122.564418839709,121.793246123674,20.8382552137585,88.8445123446026,20.4673140324205,88.0251878906821
0.7032,122.571264414582,121.799997317185,20.8426976704639,88.8537559241357,20.4717155228136,88.0344279433125
0.70325,122.578110758725,121.806749291663,20.847140589347,88.8629994473786,20.476117475208,88.0436679387448
0.7033,122.584957872052,121.813502047023,20.8515839704049,88.8722429143361,20.4805198896008,88.0529078769844
0.70335,122.591805754478,121.82025558318,20.8560278136348,88.881486325013,20.4849227659892,88.0621477580365
0.7034,122.598654405917,121.827009900052,20.8604721190339,88.890729679414,20.4893261043703,88.0713875819063
0.70345,122.605503826285,121.833764997553,20.8649168865993,88.8999729775439,20.4937299047413,88.080627348599
0.7035,122.612354015496,121.840520875601,20.8693621163283,88.9092162194076,20.4981341670993,88.0898670581199
0.70355,122.619204973466,121.84727753411,20.873807808218,88.9184594050098,20.5025388914414,88.0991067104742
0.7036,122.626056700109,121.854034972996,20.8782539622656,88.9277025343551,20.5069440777649,88.1083463056671
0.70365,122.63290919534,121.860793192177,20.8827005784683,88.9369456074485,20.5113497260667,88.1175858437036
0.7037,122.639762459074,121.867552191568,20.8871476568234,88.9461886242945,20.5157558363442,88.1268253245891
0.70375,122.646616491227,121.874311971086,20.8915951973279,88.955431584898,20.5201624085943,88.1360647483287
0.7038,122.653471291714,121.881072530646,20.8960431999791,88.9646744892635,20.5245694428143,88.1453041149276
0.70385,122.660326860449,121.887833870166,20.9004916647742,88.973917337396,20.5289769390014,88.1545434243909
0.7039,122.66718319735,121.894595989561,20.9049405917103,88.9831601292999,20.5333848971525,88.1637826767236
0.70395,122.67404030233,121.901358888747,20.9093899807847,88.99240286498,20.537793317265,88.173021871931
0.704,122.680898175305,121.908122567643,20.9138398319945,89.001645544441,20.5422021993359,88.1822610100182
0.70405,122.687756816192,121.914887026163,20.918290145337,89.0108881676876,20.5466115433624,88.1915000909902
0.7041,122.694616224905,121.921652264226,20.9227409208092,89.0201307347243,20.5510213493417,88.2007391148522
0.70415,122.70147640136,121.928418281746,20.9271921584084,89.0293732455558,20.5554316172708,88.2099780816093
0.7042,122.708337345474,121.935185078642,20.9316438581319,89.0386157001869,20.559842347147,88.2192169912665
0.70425,122.715199057161,121.94195265483,20.9360960199767,89.047858098622,20.5642535389673,88.2284558438288
0.7043,122.722061536338,121.948721010226,20.9405486439401,89.0571004408659,20.568665192729,88.2376946393014
0.70435,122.728924782921,121.955490144748,20.9450017300193,89.0663427269231,20.5730773084291,88.2469333776893
0.7044,122.735788796826,121.962260058312,20.9494552782114,89.0755849567982,20.5774898860648,88.2561720589975
0.70445,122.742653577968,121.969030750837,20.9539092885137,89.0848271304958,20.5819029256333,88.265410683231
0.7045,122.749519126265,121.975802222237,20.9583637609233,89.0940692480205,20.5863164271317,88.2746492503949
0.70455,122.75638543982,121.98257447063,20.9628186954374,89.1033113094967,20.5907303905565,88.2838877606298
0.7046,122.763252514049,121.989347491457,20.9672740920529,89.1125533152272,20.5951448159031,88.2931262142778
0.70465,122.770120354976,121.996121290709,20.9717299507673,89.1217952648119,20.599559703171,88.3023646108864
0.7047,122.776988962514,122.002895868299,20.9761862715778,89.1310371582557,20.6039750523573,88.3116029504608
0.70475,122.783858336579,122.009671224144,20.9806430544816,89.1402789955633,20.6083908634592,88.3208412330063
0.7048,122.790728477083,122.016447358157,20.9851002994759,89.1495207767392,20.6128071364739,88.3300794585279
0.70485,122.797599383941,122.023224270254,20.9895580065578,89.1587625017883,20.6172238713984,88.3393176270308
0.7049,122.804471057067,122.030001960349,20.9940161757247,89.1680041707152,20.6216410682299,88.3485557385201
0.70495,122.811343496374,122.036780428357,20.9984748069736,89.1772457835245,20.6260587269656,88.357793793001
0.705,122.818216701778,122.043559674194,21.0029339003018,89.1864873402209,20.6304768476026,88.3670317904786
0.70505,122.825090673191,122.050339697774,21.0073934557064,89.1957288408091,20.6348954301381,88.3762697309579
0.7051,122.83196541053,122.057120499012,21.0118534731847,89.2049702852936,20.6393144745692,88.3855076144442
0.70515,122.838840913707,122.063902077824,21.0163139527338,89.2142116736793,20.6437339808931,88.3947454409424
0.7052,122.845717182637,122.070684434124,21.020774894351,89.2234530059706,20.6481539491069,88.4039832104576
0.70525,122.852594217234,122.077467567827,21.0252362980334,89.2326942821721,20.6525743792078,88.4132209229949
0.7053,122.859472017414,122.08425147885,21.0296981637783,89.2419355022886,20.6569952711929,88.4224585785595
0.70535,122.86635058309,122.091036167106,21.0341604915827,89.2511766663246,20.6614166250594,88.4316961771562
0.7054,122.873229914178,122.097821632512,21.038623281444,89.2604177742846,20.6658384408044,88.4409337187902
0.70545,122.88011001059,122.104607874982,21.0430865333594,89.2696588261734,20.6702607184251,88.4501712034666
0.7055,122.886990872244,122.111394894433,21.0475502473259,89.2788998219953,20.6746834579186,88.4594086311903
0.70555,122.893872499052,122.118182690779,21.0520144233408,89.2881407617551,20.6791066592821,88.4686460019663
0.7056,122.900754890931,122.124971263936,21.0564790614014,89.2973816454573,20.6835303225128,88.4778833157997
0.70565,122.907638047794,122.131760613819,21.0609441615047,89.3066224731063,20.6879544476077,88.4871205726955
0.7057,122.914521969556,122.138550740344,21.0654097236481,89.3158632447068,20.6923790345641,88.4963577726587
0.70575,122.921406656134,122.145341643427,21.0698757478287,89.3251039602634,20.6968040833791,88.5055949156942
0.7058,122.928292107441,122.152133322983,21.0743422340436,89.3343446197805,20.7012295940498,88.514832001807
0.70585,122.935178323392,122.158925778927,21.0788091822902,89.3435852232626,20.7056555665735,88.5240690310021
0.7059,122.942065303903,122.165719011176,21.0832765925656,89.3528257707142,20.7100820009472,88.5333060032844
0.70595,122.948953048889,122.172513019646,21.0877444648669,89.3620662621398,20.7145088971681,88.5425429186589
0.706,122.955841558266,122.179307804252,21.0922127991915,89.371306697544,20.7189362552333,88.5517797771306
0.70605,122.962730831947,122.186103364909,21.0966815955364,89.3805470769313,20.7233640751401,88.5610165787043
0.7061,122.96962086985,122.192899701535,21.101150853899,89.3897874003059,20.7277923568856,88.570253323385
0.70615,122.976511671888,122.199696814044,21.1056205742763,89.3990276676726,20.7322211004669,88.5794900111776
0.7062,122.983403237978,122.206494702353,21.1100907566656,89.4082678790357,20.7366503058812,88.588726642087
0.70625,122.990295568036,122.213293366378,21.1145614010641,89.4175080343996,20.7410799731257,88.597963216118
0.7063,122.997188661975,122.220092806034,21.119032507469,89.4267481337688,20.7455101021974,88.6071997332757
0.70635,123.004082519714,122.226893021239,21.1235040758774,89.4359881771478,20.7499406930936,88.6164361935648
0.7064,123.010977141166,122.233694011908,21.1279761062867,89.4452281645409,20.7543717458114,88.6256725969902
0.70645,123.017872526247,122.240495777958,21.132448598694,89.4544680959526,20.758803260348,88.6349089435568
0.7065,123.024768674874,122.247298319304,21.1369215530964,89.4637079713873,20.7632352367005,88.6441452332695
0.70655,123.031665586963,122.254101635863,21.1413949694912,89.4729477908493,20.7676676748661,88.653381466133
0.7066,123.038563262428,122.260905727551,21.1458688478757,89.4821875543431,20.772100574842,88.6626176421522
0.70665,123.045461701187,122.267710594286,21.1503431882469,89.491427261873,20.7765339366252,88.671853761332
0.7067,123.052360903154,122.274516235982,21.1548179906021,89.5006669134435,20.780967760213,88.6810898236771
0.70675,123.059260868247,122.281322652557,21.1592932549385,89.5099065090589,20.7854020456025,88.6903258291924
0.7068,123.066161596382,122.288129843928,21.1637689812534,89.5191460487235,20.7898367927909,88.6995617778826
0.70685,123.073063087474,122.29493781001,21.1682451695438,89.5283855324416,20.7942720017754,88.7087976697526
0.7069,123.079965341439,122.301746550721,21.172721819807,89.5376249602178,20.798707672553,88.7180335048071
0.70695,123.086868358195,122.308556065977,21.1771989320403,89.5468643320561,20.803143805121,88.7272692830509
0.707,123.093772137657,122.315366355695,21.1816765062407,89.5561036479611,20.8075803994765,88.7365050044887
0.70705,123.100676679742,122.322177419792,21.1861545424056,89.5653429079369,20.8120174556166,88.7457406691254
0.7071,123.107581984367,122.328989258184,21.1906330405321,89.5745821119879,20.8164549735386,88.7549762769656
0.70715,123.114488051447,122.335801870789,21.1951120006174,89.5838212601185,20.8208929532396,88.7642118280141
0.7072,123.1213948809,122.342615257524,21.1995914226587,89.5930603523328,20.8253313947167,88.7734473222757
0.70725,123.128302472642,122.349429418304,21.2040713066532,89.6022993886351,20.8297702979672,88.7826827597549
0.7073,123.13521082659,122.356244353049,21.2085516525982,89.6115383690299,20.8342096629881,88.7919181404567
0.70735,123.14211994266,122.363060061674,21.2130324604909,89.6207772935212,20.8386494897767,88.8011534643856
0.7074,123.14902982077,122.369876544096,21.2175137303283,89.6300161621133,20.84308977833,88.8103887315463
0.70745,123.155940460837,122.376693800234,21.2219954621078,89.6392549748106,20.8475305286454,88.8196239419435
0.7075,123.162851862777,122.383511830003,21.2264776558266,89.6484937316173,20.8519717407198,88.828859095582
0.70755,123.169764026507,122.390330633322,21.2309603114818,89.6577324325375,20.8564134145505,88.8380941924663
0.7076,123.176676951945,122.397150210108,21.2354434290707,89.6669710775754,20.8608555501347,88.8473292326012
0.70765,123.183590639007,122.403970560278,21.2399270085905,89.6762096667354,20.8652981474694,88.8565642159912
0.7077,123.190505087611,122.41079168375,21.2444110500383,89.6854482000216,20.869741206552,88.865799142641
0.70775,123.197420297674,122.417613580441,21.2488955534114,89.6946866774383,20.8741847273795,88.8750340125553
0.7078,123.204336269114,122.424436250268,21.253380518707,89.7039250989895,20.878628709949,88.8842688257386
0.70785,123.211253001848,122.43125969315,21.2578659459223,89.7131634646794,20.8830731542579,88.8935035821956
0.7079,123.218170495792,122.438083909004,21.2623518350545,89.7224017745124,20.8875180603031,88.9027382819309
0.70795,123.225088750866,122.444908897748,21.2668381861008,89.7316400284924,20.891963428082,88.9119729249491
0.708,123.232007766986,122.451734659298,21.2713249990584,89.7408782266237,20.8964092575916,88.9212075112547
0.70805,123.23892754407,122.458561193575,21.2758122739246,89.7501163689105,20.9008555488291,88.9304420408523
0.7081,123.245848082036,122.465388500494,21.2803000106964,89.7593544553567,20.9053023017917,88.9396765137466
0.70815,123.252769380801,122.472216579974,21.2847882093712,89.7685924859667,20.9097495164765,88.948910929942
0.7082,123.259691440283,122.479045431934,21.2892768699462,89.7778304607444,20.9141971928807,88.9581452894432
0.70825,123.266614260401,122.48587505629,21.2937659924185,89.7870683796941,20.9186453310016,88.9673795922546
0.7083,123.273537841072,122.492705452961,21.2982555767854,89.7963062428198,20.9230939308361,88.9766138383808
0.70835,123.280462182214,122.499536621866,21.302745623044,89.8055440501256,20.9275429923816,88.9858480278263
0.7084,123.287387283745,122.506368562923,21.3072361311916,89.8147818016156,20.9319925156352,88.9950821605956
