"time","PID.I.y","dcpm.la.i","firstOrder.y","loadInertia.phi","loadInertia.w"
0.2955,6.83704455082703,100.002964049354,30.4942570438318,3.92183235265496,40.045987388133
0.29555,6.83703960953254,100.002965431699,30.5005254585416,3.92383489818495,40.0558337272421
0.2956,6.83703466593629,100.002966813077,30.5067936340843,3.92583793602249,40.0656796906569
0.29565,6.83702972003992,100.00296819349,30.5130615704103,3.9278414661488,40.0755252782992
0.2957,6.83702477184509,100.00296957294,30.51932926747,3.92984548854508,40.0853704900909
0.29575,6.83701982135345,100.002970951428,30.5255967252139,3.93185000319253,40.0952153259539
0.2958,6.83701486856665,100.002972328956,30.5318639435922,3.93385501007237,40.10505978581
0.29585,6.83700991348632,100.002973705525,30.5381309225556,3.93586050916577,40.1149038695812
0.2959,6.83700495611413,100.002975081137,30.5443976620543,3.93786650045395,40.1247475771894
0.29595,6.8369999964517,100.002976455792,30.5506641620388,3.93987298391809,40.1345909085566
0.296,6.83699503450068,100.002977829494,30.5569304224596,3.94187995953937,40.1444338636047
0.29605,6.83699007026271,100.002979202243,30.5631964432671,3.94388742729897,40.1542764422557
0.2961,6.83698510373942,100.00298057404,30.5694622244118,3.94589538717808,40.1641186444316
0.29615,6.83698013493244,100.002981944888,30.5757277658442,3.94790383915787,40.1739604700543
0.2962,6.83697516384342,100.002983314787,30.5819930675148,3.94991278321951,40.1838019190459
0.29625,6.83697019047398,100.00298468374,30.588258129374,3.95192221934415,40.1936429913284
0.2963,6.83696521482576,100.002986051747,30.5945229513724,3.95393214751298,40.2034836868238
0.29635,6.83696023690037,100.002987418811,30.6007875334605,3.95594256770714,40.2133240054542
0.2964,6.83695525669946,100.002988784933,30.6070518755888,3.95795347990779,40.2231639471416
0.29645,6.83695027422463,100.002990150114,30.6133159777078,3.95996488409607,40.2330035118082
0.2965,6.83694528947752,100.002991514356,30.6195798397681,3.96197678025315,40.2428426993761
0.29655,6.83694030245974,100.00299287766,30.6258434617202,3.96398916836015,40.2526815097672
0.2966,6.83693531317292,100.002994240028,30.6321068435148,3.96600204839822,40.2625199429039
0.29665,6.83693032161867,100.002995601462,30.6383699851022,3.96801542034849,40.272357998708
0.2967,6.83692532779862,100.002996961962,30.6446328864333,3.9700292841921,40.282195677102
0.29675,6.83692033171436,100.002998321531,30.6508955474585,3.97204363991016,40.2920329780078
0.2968,6.83691533336752,100.00299968017,30.6571579681284,3.97405848748381,40.3018699013477
0.29685,6.83691033275971,100.00300103788,30.6634201483936,3.97607382689417,40.3117064470439
0.2969,6.83690532989254,100.003002394663,30.6696820882048,3.97808965812234,40.3215426150186
0.29695,6.83690032476762,100.00300375052,30.6759437875125,3.98010598114944,40.3313784051939
0.297,6.83689531738654,100.003005105454,30.6822052462675,3.98212279595658,40.3412138174921
0.29705,6.83689030769299,100.003006459358,30.6884664641659,3.98414010252532,40.3510488518345
0.2971,6.83688529569011,100.003007812238,30.6947274411651,3.98615790083676,40.3608835081433
0.29715,6.83688028143241,100.003009164193,30.7009881774483,3.98817619087157,40.3707177863417
0.2972,6.83687526492145,100.003010515222,30.7072486729658,3.99019497261083,40.380551686352
0.29725,6.83687024615878,100.003011865329,30.7135089276681,3.99221424603564,40.3903852080966
0.2973,6.83686522514592,100.003013214514,30.7197689415057,3.99423401112707,40.4002183514977
0.29735,6.83686020188443,100.003014562779,30.726028714429,3.99625426786623,40.4100511164776
0.2974,6.83685517637584,100.003015910125,30.7322882463884,3.99827501623416,40.4198835029587
0.29745,6.83685014862168,100.003017256553,30.7385475373346,4.00029625621197,40.4297155108634
0.2975,6.8368451186235,100.003018602066,30.7448065872179,4.0023179877807,40.4395471401139
0.29755,6.83684008638282,100.003019946663,30.7510653959888,4.00434021092143,40.4493783906328
0.2976,6.83683505190118,100.003021290348,30.7573239635979,4.00636292561522,40.4592092623424
0.29765,6.8368300151801,100.00302263312,30.7635822899956,4.00838613184312,40.469039755165
0.2977,6.83682497622111,100.003023974983,30.7698403751324,4.01040982958619,40.4788698690232
0.29775,6.83681993502574,100.003025315936,30.7760982189589,4.01243401882548,40.4886996038393
0.2978,6.8368148915955,100.003026655981,30.7823558214256,4.01445869954203,40.4985289595359
0.29785,6.83680984593192,100.003027995121,30.788613182483,4.0164838717169,40.5083579360353
0.2979,6.83680479803651,100.003029333355,30.7948703020817,4.0185095353311,40.5181865332601
0.29795,6.8367997479108,100.003030670686,30.8011271801722,4.02053569036569,40.5280147511327
0.298,6.83679469555629,100.003032007115,30.807383816705,4.02256233680168,40.5378425895756
0.29805,6.8367896409745,100.003033342643,30.8136402116308,4.02458947462012,40.5476700485115
0.2981,6.83678458416694,100.003034677272,30.8198963649001,4.02661710380201,40.5574971278627
0.29815,6.83677952513512,100.003036011003,30.8261522764634,4.02864522432837,40.5673238275519
0.2982,6.83677446388055,100.003037343837,30.8324079462714,4.03067383618023,40.5771501475016
0.29825,6.83676940040472,100.003038675777,30.8386633742746,4.0327029393386,40.5869760876343
0.2983,6.83676433470915,100.003040006822,30.8449185604237,4.03473253378447,40.5968016478728
0.29835,6.83675926679533,100.003041336976,30.8511735046692,4.03676261949886,40.6066268281395
0.2984,6.83675419666476,100.003042666238,30.8574282069618,4.03879319646276,40.616451628357
0.29845,6.83674912431895,100.003043994611,30.8636826672521,4.04082426465717,40.6262760484482
0.2985,6.83674404975938,100.003045322096,30.8699368854907,4.04285582406308,40.6361000883354
0.29855,6.83673897298754,100.003046648694,30.8761908616282,4.04488787466148,40.6459237479415
0.2986,6.83673389400494,100.003047974406,30.8824445956153,4.04692041643335,40.6557470271891
0.29865,6.83672881281305,100.003049299235,30.8886980874026,4.04895344935967,40.6655699260009
0.2987,6.83672372941338,100.00305062318,30.8949513369408,4.05098697342142,40.6753924442995
0.29875,6.83671864380739,100.003051946245,30.9012043441805,4.05302098859957,40.6852145820077
0.2988,6.83671355599658,100.00305326843,30.9074571090725,4.05505549487509,40.6950363390483
0.29885,6.83670846598243,100.003054589736,30.9137096315673,4.05709049222895,40.7048577153438
0.2989,6.83670337376641,100.003055910165,30.9199619116157,4.0591259806421,40.7146787108172
0.29895,6.83669827935002,100.003057229718,30.9262139491684,4.0611619600955,40.7244993253912
0.299,6.83669318273471,100.003058548397,30.932465744176,4.0631984305701,40.7343195589885
0.29905,6.83668808392197,100.003059866203,30.9387172965893,4.06523539204686,40.744139411532
0.2991,6.83668298291327,100.003061183138,30.944968606359,4.06727284450672,40.7539588829445
0.29915,6.83667787971009,100.003062499202,30.9512196734358,4.06931078793062,40.7637779731487
0.2992,6.83667277431388,100.003063814397,30.9574704977704,4.07134922229949,40.7735966820675
0.29925,6.83666766672612,100.003065128725,30.9637210793136,4.07338814759428,40.7834150096239
0.2993,6.83666255694827,100.003066442186,30.969971418016,4.0754275637959,40.7932329557405
0.29935,6.8366574449818,100.003067754783,30.9762215138285,4.0774674708853,40.8030505203404
0.2994,6.83665233082816,100.003069066517,30.9824713667018,4.07950786884338,40.8128677033464
0.29945,6.83664721448882,100.003070377389,30.9887209765867,4.08154875765107,40.8226845046814
0.2995,6.83664209596524,100.0030716874,30.9949703434339,4.08359013728929,40.8325009242683
0.29955,6.83663697525886,100.003072996551,31.0012194671942,4.08563200773894,40.8423169620302
0.2996,6.83663185237115,100.003074304845,31.0074683478184,4.08767436898092,40.8521326178898
0.29965,6.83662672730357,100.003075612282,31.0137169852572,4.08971722099615,40.8619478917702
0.2997,6.83662160005755,100.003076918865,31.0199653794615,4.09176056376552,40.8717627835944
0.29975,6.83661647063454,100.003078224593,31.0262135303821,4.09380439726992,40.8815772932853
0.2998,6.83661133903601,100.003079529469,31.0324614379698,4.09584872149026,40.8913914207659
0.29985,6.83660620526338,100.003080833494,31.0387091021754,4.0978935364074,40.9012051659594
0.2999,6.83660106931811,100.003082136669,31.0449565229498,4.09993884200225,40.9110185287886
0.29995,6.83659593120164,100.003083438996,31.0512037002436,4.10198463825567,40.9208315091766
0.3,6.8365907909154,100.003084740476,31.0574506340079,4.10403092514855,40.9306441070466
0.30005,6.83658564846084,100.003086041111,31.0636973241935,4.10607770266176,40.9404563223215
0.3001,6.8365805038394,100.003087340901,31.0699437707511,4.10812497077615,40.9502681549246
0.30015,6.8365753570525,100.003088639848,31.0761899736317,4.11017272947261,40.9600796047787
0.3002,6.83657020810158,100.003089937954,31.0824359327861,4.11222097873199,40.9698906718071
0.30025,6.83656505698807,100.00309123522,31.0886816481653,4.11426971853514,40.979701355933
0.3003,6.8365599037134,100.003092531647,31.09492711972,4.11631894886292,40.9895116570793
0.30035,6.83655474827901,100.003093827236,31.1011723474011,4.11836866969618,40.9993215751694
0.3004,6.83654959068631,100.00309512199,31.1074173311597,4.12041888101576,41.0091311101264
0.30045,6.83654443093674,100.003096415909,31.1136620709464,4.1224695828025,41.0189402618734
0.3005,6.83653926903171,100.003097708994,31.1199065667124,4.12452077503724,41.0287490303336
0.30055,6.83653410497264,100.003099001248,31.1261508184085,4.12657245770083,41.0385574154304
0.3006,6.83652893876096,100.003100292671,31.1323948259855,4.12862463077407,41.0483654170867
0.30065,6.83652377039808,100.003101583265,31.1386385893945,4.1306772942378,41.0581730352261
0.3007,6.83651859988542,100.00310287303,31.1448821085864,4.13273044807285,41.0679802697716
0.30075,6.8365134272244,100.00310416197,31.1511253835121,4.13478409226003,41.0777871206466
0.3008,6.83650825241642,100.003105450084,31.1573684141226,4.13683822678015,41.0875935877743
0.30085,6.83650307546291,100.003106737374,31.1636112003687,4.13889285161403,41.097399671078
0.3009,6.83649789636525,100.003108023842,31.1698537422016,4.14094796674247,41.107205370481
0.30095,6.83649271512488,100.003109309489,31.1760960395721,4.14300357214627,41.1170106859067
0.301,6.83648753174319,100.003110594316,31.1823380924313,4.14505966780624,41.1268156172784
0.30105,6.83648234622158,100.003111878324,31.1885799007301,4.14711625370317,41.1366201645195
0.3011,6.83647715856146,100.003113161516,31.1948214644195,4.14917332981785,41.1464243275532
0.30115,6.83647196876424,100.003114443891,31.2010627834505,4.15123089613106,41.1562281063031
0.3012,6.83646677683131,100.003115725453,31.2073038577741,4.1532889526236,41.1660315006924
0.30125,6.83646158276406,100.003117006202,31.2135446873414,4.15534749927624,41.1758345106446
0.3013,6.8364563865639,100.003118286138,31.2197852721033,4.15740653606976,41.1856371360831
0.30135,6.83645118823222,100.003119565265,31.2260256120108,4.15946606298492,41.1954393769313
0.3014,6.83644598777041,100.003120843583,31.2322657070151,4.16152608000251,41.2052412331127
0.30145,6.83644078517987,100.003122121093,31.2385055570671,4.16358658710328,41.2150427045508
0.3015,6.83643558046199,100.003123397797,31.2447451621179,4.16564758426799,41.224843791169
0.30155,6.83643037361814,100.003124673696,31.2509845221186,4.1677090714774,41.2346444928908
0.3016,6.83642516464973,100.003125948792,31.2572236370201,4.16977104871226,41.2444448096397
0.30165,6.83641995355814,100.003127223085,31.2634625067736,4.17183351595333,41.2542447413392
0.3017,6.83641474034474,100.003128496578,31.2697011313302,4.17389647318134,41.264044287913
0.30175,6.83640952501093,100.003129769271,31.2759395106409,4.17595992037704,41.2738434492844
0.3018,6.83640430755807,100.003131041166,31.2821776446568,4.17802385752118,41.2836422253771
0.30185,6.83639908798756,100.003132312264,31.288415533329,4.18008828459446,41.2934406161146
0.3019,6.83639386630077,100.003133582567,31.2946531766085,4.18215320157765,41.3032386214206
0.30195,6.83638864249908,100.003134852076,31.3008905744466,4.18421860845145,41.3130362412186
0.302,6.83638341658385,100.003136120793,31.3071277267944,4.18628450519658,41.3228334754322
0.30205,6.83637818855647,100.003137388717,31.3133646336028,4.18835089179378,41.3326303239852
0.3021,6.83637295841829,100.003138655852,31.3196012948232,4.19041776822375,41.342426786801
0.30215,6.83636772617071,100.003139922198,31.3258377104065,4.1924851344672,41.3522228638034
0.3022,6.83636249181507,100.003141187757,31.332073880304,4.19455299050485,41.3620185549161
0.30225,6.83635725535275,100.00314245253,31.3383098044668,4.19662133631738,41.3718138600627
0.3023,6.83635201678512,100.003143716519,31.344545482846,4.19869017188552,41.3816087791669
0.30235,6.83634677611353,100.003144979724,31.3507809153928,4.20075949718994,41.3914033121525
0.3024,6.83634153333935,100.003146242147,31.3570161020585,4.20282931221134,41.4011974589431
0.30245,6.83633628846394,100.00314750379,31.363251042794,4.20489961693041,41.4109912194626
0.3025,6.83633104148867,100.003148764653,31.3694857375507,4.20697041132784,41.4207845936346
0.30255,6.83632579241487,100.003150024739,31.3757201862798,4.2090416953843,41.4305775813829
0.3026,6.83632054124393,100.003151284048,31.3819543889323,4.21111346908047,41.4403701826314
0.30265,6.83631528797718,100.003152542581,31.3881883454596,4.21318573239703,41.4501623973038
0.3027,6.83631003261598,100.003153800342,31.3944220558128,4.21525848531463,41.4599542253239
0.30275,6.83630477516168,100.003155057329,31.4006555199431,4.21733172781395,41.4697456666155
0.3028,6.83629951561564,100.003156313546,31.4068887378018,4.21940545987566,41.4795367211025
0.30285,6.83629425397921,100.003157568992,31.4131217093401,4.2214796814804,41.4893273887088
0.3029,6.83628899025372,100.003158823671,31.4193544345092,4.22355439260882,41.4991176693582
0.30295,6.83628372444053,100.003160077582,31.4255869132604,4.22562959324159,41.5089075629745
0.303,6.83627845654098,100.003161330727,31.4318191455449,4.22770528335935,41.5186970694818
0.30305,6.83627318655641,100.003162583108,31.4380511313139,4.22978146294273,41.5284861888038
0.3031,6.83626791448817,100.003163834727,31.4442828705188,4.23185813197238,41.5382749208645
0.30315,6.8362626403376,100.003165085583,31.4505143631108,4.23393529042893,41.5480632655879
0.3032,6.83625736410603,100.003166335679,31.4567456090412,4.23601293829302,41.5578512228979
0.30325,6.8362520857948,100.003167585016,31.4629766082612,4.23809107554526,41.5676387927184
0.3033,6.83624680540525,100.003168833596,31.4692073607222,4.24016970216628,41.5774259749735
0.30335,6.83624152293872,100.003170081419,31.4754378663754,4.24224881813671,41.5872127695871
0.3034,6.83623623839653,100.003171328487,31.4816681251722,4.24432842343716,41.5969991764832
0.30345,6.83623095178002,100.003172574802,31.4878981370638,4.24640851804823,41.6067851955859
0.3035,6.83622566309052,100.003173820364,31.4941279020015,4.24848910195054,41.6165708268192
0.30355,6.83622037232936,100.003175065175,31.5003574199368,4.2505701751247,41.6263560701072
0.3036,6.83621507949786,100.003176309237,31.5065866908208,4.25265173755129,41.6361409253738
0.30365,6.83620978459736,100.003177552551,31.512815714605,4.25473378921093,41.6459253925432
0.3037,6.83620448762917,100.003178795118,31.5190444912407,4.2568163300842,41.6557094715395
0.30375,6.83619918859463,100.003180036939,31.5252730206793,4.25889936015168,41.6654931622867
0.3038,6.83619388749504,100.003181278017,31.531501302872,4.26098287939398,41.6752764647091
0.30385,6.83618858430008,100.003182518084,31.5377293380109,4.26306688779197,41.6850593787293
0.3039,6.83618327898619,100.003183756935,31.5439571262364,4.26515138532649,41.6948419042705
0.30395,6.83617797160853,100.003184995022,31.5501846670905,4.26723637197758,41.704624041259
0.304,6.83617266216838,100.003186232348,31.5564119605251,4.2693218477258,41.7144057896192
0.30405,6.83616735066703,100.003187468914,31.5626390064918,4.27140781255173,41.7241871492752
0.3041,6.83616203710573,100.003188704719,31.5688658049422,4.27349426643592,41.7339681201511
0.30415,6.83615672148576,100.003189939766,31.5750923558282,4.27558120935894,41.7437487021712
0.3042,6.83615140380839,100.003191174055,31.5813186591014,4.27766864130134,41.7535288952597
0.30425,6.83614608407489,100.003192407587,31.5875447147136,4.27975656224366,41.7633086993409
0.3043,6.83614076228652,100.003193640364,31.5937705226166,4.28184497216647,41.773088114339
0.30435,6.83613543844455,100.003194872386,31.599996082762,4.2839338710503,41.7828671401783
0.3044,6.83613011255023,100.003196103654,31.6062213951017,4.28602325887569,41.7926457767831
0.30445,6.83612478460484,100.003197334169,31.6124464595875,4.28811313562318,41.8024240240776
0.3045,6.83611945460962,100.003198563933,31.618671276171,4.2902035012733,41.8122018819863
0.30455,6.83611412256585,100.003199792945,31.6248958448042,4.29229435580659,41.8219793504333
0.3046,6.83610878847476,100.003201021208,31.6311201654388,4.29438569920356,41.8317564293431
0.30465,6.83610345233762,100.003202248722,31.6373442380266,4.29647753144473,41.84153311864
0.3047,6.83609811415569,100.003203475487,31.6435680625195,4.29856985251063,41.8513094182483
0.30475,6.8360927739302,100.003204701506,31.6497916388692,4.30066266238177,41.8610853280926
0.3048,6.83608743166241,100.003205926779,31.6560149670277,4.30275596103866,41.870860848097
0.30485,6.83608208735357,100.003207151307,31.6622380469468,4.3048497484618,41.8806359781862
0.3049,6.83607674100492,100.00320837509,31.6684608785782,4.30694402463169,41.8904107182844
0.30495,6.83607139261772,100.003209598131,31.674683461874,4.30903878952885,41.9001850683162
0.305,6.83606604219319,100.003210820429,31.680905796786,4.31113404313375,41.9099590282059
0.30505,6.83606068973259,100.003212041986,31.687127883266,4.31322978542689,41.9197325978781
0.3051,6.83605533523716,100.003213262802,31.6933497212659,4.31532601638876,41.9295057772572
0.30515,6.83604997870812,100.003214482879,31.6995713107378,4.31742273599983,41.9392785662677
0.3052,6.83604462014672,100.003215702218,31.7057926516334,4.3195199442406,41.9490509648342
0.30525,6.8360392595542,100.003216920819,31.7120137439047,4.32161764109154,41.9588229728812
0.3053,6.83603389693178,100.003218138683,31.7182345875036,4.32371582653311,41.9685945903331
0.30535,6.8360285322807,100.003219355812,31.7244551823821,4.32581450054579,41.9783658171146
0.3054,6.83602316560219,100.003220572206,31.7306755284921,4.32791366311004,41.9881366531501
0.30545,6.83601779689748,100.003221787867,31.7368956257856,4.33001331420633,41.9979070983644
0.3055,6.8360124261678,100.003223002794,31.7431154742145,4.3321134538151,42.007677152682
0.30555,6.83600705341437,100.003224216989,31.7493350737309,4.33421408191681,42.0174468160274
0.3056,6.83600167863841,100.003225430454,31.7555544242867,4.33631519849192,42.0272160883254
0.30565,6.83599630184115,100.003226643188,31.7617735258339,4.33841680352086,42.0369849695005
0.3057,6.83599092302381,100.003227855193,31.7679923783245,4.34051889698408,42.0467534594774
0.30575,6.83598554218761,100.003229066469,31.7742109817105,4.34262147886202,42.0565215581808
0.3058,6.83598015933376,100.003230277018,31.7804293359441,4.34472454913511,42.0662892655353
0.30585,6.83597477446349,100.003231486841,31.7866474409771,4.34682810778379,42.0760565814657
0.3059,6.83596938757801,100.003232695938,31.7928652967616,4.34893215478847,42.0858235058965
0.30595,6.83596399867853,100.00323390431,31.7990829032497,4.35103669012958,42.0955900387527
0.306,6.83595860776627,100.003235111958,31.8053002603935,4.35314171378754,42.1053561799588
0.30605,6.83595321484243,100.003236318884,31.811517368145,4.35524722574278,42.1151219294397
0.3061,6.83594781990822,100.003237525087,31.8177342264564,4.35735322597569,42.1248872871201
0.30615,6.83594242296485,100.003238730569,31.8239508352796,4.35945971446668,42.1346522529247
0.3062,6.83593702401353,100.003239935331,31.8301671945668,4.36156669119617,42.1444168267784
0.30625,6.83593162305546,100.003241139373,31.8363833042701,4.36367415614455,42.154181008606
0.3063,6.83592622009185,100.003242342697,31.8425991643416,4.36578210929222,42.1639447983323
0.30635,6.83592081512389,100.003243545303,31.8488147747334,4.36789055061956,42.1737081958821
0.3064,6.83591540815279,100.003244747192,31.8550301353978,4.36999948010698,42.1834712011803
0.30645,6.83590999917974,100.003245948366,31.8612452462868,4.37210889773485,42.1932338141517
0.3065,6.83590458820594,100.003247148824,31.8674601073525,4.37421880348356,42.2029960347212
0.30655,6.83589917523259,100.003248348568,31.8736747185472,4.37632919733348,42.2127578628137
0.3066,6.83589376026088,100.003249547599,31.8798890798231,4.378440079265,42.2225192983541
0.30665,6.83588834329201,100.003250745917,31.8861031911322,4.38055144925847,42.2322803412674
0.3067,6.83588292432716,100.003251943523,31.8923170524268,4.38266330729427,42.2420409914783
0.30675,6.83587750336752,100.003253140419,31.8985306636592,4.38477565335276,42.251801248912
0.3068,6.83587208041428,100.003254336605,31.9047440247814,4.38688848741429,42.2615611134933
0.30685,6.83586665546864,100.003255532081,31.9109571357458,4.38900180945923,42.2713205851473
0.3069,6.83586122853177,100.00325672685,31.9171699965045,4.39111561946793,42.2810796637988
0.30695,6.83585579960486,100.00325792091,31.9233826070099,4.39322991742072,42.290838349373
0.307,6.83585036868909,100.003259114265,31.929594967214,4.39534470329797,42.3005966417948
0.30705,6.83584493578564,100.003260306913,31.9358070770693,4.39745997708,42.3103545409893
0.3071,6.8358395008957,100.003261498857,31.942018936528,4.39957573874716,42.3201120468815
0.30715,6.83583406402043,100.003262690096,31.9482305455423,4.40169198827977,42.3298691593964
0.3072,6.83582862516102,100.003263880633,31.9544419040646,4.40380872565817,42.3396258784592
0.30725,6.83582318431864,100.003265070466,31.9606530120471,4.40592595086268,42.3493822039949
0.3073,6.83581774149448,100.003266259599,31.9668638694421,4.40804366387362,42.3591381359286
0.30735,6.83581229668968,100.00326744803,31.973074476202,4.41016186467131,42.3688936741855
0.3074,6.83580684990544,100.003268635761,31.9792848322791,4.41228055323607,42.3786488186906
0.30745,6.83580140114292,100.003269822793,31.9854949376256,4.4143997295482,42.3884035693691
0.3075,6.83579595040329,100.003271009127,31.991704792194,4.41651939358802,42.3981579261462
0.30755,6.83579049768771,100.003272194763,31.9979143959367,4.41863954533582,42.4079118889471
0.3076,6.83578504299735,100.003273379702,32.0041237488059,4.4207601847719,42.4176654576969
0.30765,6.83577958633338,100.003274563946,32.010332850754,4.42288131187657,42.4274186323207
0.3077,6.83577412769695,100.003275747494,32.0165417017335,4.4250029266301,42.437171412744
0.30775,6.83576866708923,100.003276930348,32.0227503016966,4.4271250290128,42.4469237988918
0.3078,6.83576320451138,100.003278112508,32.0289586505959,4.42924761900493,42.4566757906894
0.30785,6.83575773996456,100.003279293975,32.0351667483837,4.43137069658679,42.466427388062
0.3079,6.83575227344993,100.003280474751,32.0413745950124,4.43349426173865,42.476178590935
0.30795,6.83574680496863,100.003281654835,32.0475821904344,4.43561831444078,42.4859293992336
0.308,6.83574133452183,100.003282834229,32.0537895346023,4.43774285467346,42.4956798128832
0.30805,6.83573586211068,100.003284012932,32.0599966274684,4.43986788241694,42.5054298318089
0.3081,6.83573038773634,100.003285190947,32.0662034689852,4.44199339765149,42.5151794559362
0.30815,6.83572491139994,100.003286368274,32.0724100591052,4.44411940035737,42.5249286851904
0.3082,6.83571943310264,100.003287544914,32.0786163977808,4.44624589051484,42.5346775194969
0.30825,6.83571395284559,100.003288720867,32.0848224849646,4.44837286810413,42.544425958781
0.3083,6.83570847062994,100.003289896134,32.0910283206089,4.4505003331055,42.5541740029681
0.30835,6.83570298645682,100.003291070716,32.0972339046664,4.45262828549919,42.5639216519836
0.3084,6.83569750032739,100.003292244613,32.1034392370895,4.45475672526545,42.5736689057528
0.30845,6.83569201224279,100.003293417827,32.1096443178308,4.4568856523845,42.5834157642014
0.3085,6.83568652220415,100.003294590359,32.1158491468427,4.45901506683659,42.5931622272546
0.30855,6.83568103021263,100.003295762208,32.1220537240779,4.46114496860192,42.602908294838
0.3086,6.83567553626934,100.003296933376,32.1282580494889,4.46327535766075,42.6126539668769
0.30865,6.83567004037545,100.003298103863,32.1344621230282,4.46540623399327,42.6223992432969
0.3087,6.83566454253207,100.00329927367,32.1406659446484,4.46753759757971,42.6321441240236
0.30875,6.83565904274035,100.003300442798,32.1468695143021,4.46966944840028,42.6418886089823
0.3088,6.83565354100141,100.003301611248,32.1530728319419,4.4718017864352,42.6516326980986
0.30885,6.8356480373164,100.00330277902,32.1592758975203,4.47393461166466,42.6613763912981
0.3089,6.83564253168643,100.003303946116,32.16547871099,4.47606792406887,42.6711196885063
0.30895,6.83563702411265,100.003305112535,32.1716812723037,4.47820172362803,42.6808625896487
0.309,6.83563151459618,100.003306278278,32.1778835814138,4.48033601032233,42.6906050946511
0.30905,6.83562600313814,100.003307443347,32.1840856382731,4.48247078413197,42.7003472034388
0.3091,6.83562048973966,100.003308607742,32.1902874428343,4.48460604503713,42.7100889159377
0.30915,6.83561497440187,100.003309771463,32.1964889950499,4.48674179301799,42.7198302320732
0.3092,6.83560945712589,100.003310934512,32.2026902948726,4.48887802805473,42.7295711517711
0.30925,6.83560393791285,100.003312096889,32.2088913422551,4.49101475012753,42.739311674957
0.3093,6.83559841676385,100.003313258595,32.2150921371501,4.49315195921656,42.7490518015564
0.30935,6.83559289368003,100.00331441963,32.2212926795103,4.495289655302,42.7587915314953
0.3094,6.83558736866249,100.003315579995,32.2274929692884,4.497427838364,42.7685308646991
0.30945,6.83558184171237,100.003316739692,32.2336930064371,4.49956650838272,42.7782698010937
0.3095,6.83557631283076,100.00331789872,32.2398927909091,4.50170566533833,42.7880083406047
0.30955,6.8355707820188,100.00331905708,32.2460923226571,4.50384530921097,42.7977464831579
0.3096,6.83556524927758,100.003320214773,32.2522916016339,4.50598543998081,42.8074842286791
0.30965,6.83555971460823,100.0033213718,32.2584906277923,4.50812605762797,42.817221577094
0.3097,6.83555417801185,100.003322528161,32.264689401085,4.51026716213261,42.8269585283284
0.30975,6.83554863948955,100.003323683857,32.2708879214647,4.51240875347487,42.8366950823081
0.3098,6.83554309904245,100.003324838888,32.2770861888843,4.51455083163487,42.8464312389588
0.30985,6.83553755667165,100.003325993257,32.2832842032966,4.51669339659276,42.8561669982065
0.3099,6.83553201237825,100.003327146962,32.2894819646543,4.51883644832866,42.865902359977
0.30995,6.83552646616336,100.003328300004,32.2956794729102,4.52097998682268,42.875637324196
0.31,6.83552091802809,100.003329452386,32.3018767280172,4.52312401205496,42.8853718907896
0.31005,6.83551536797353,100.003330604106,32.3080737299281,4.52526852400561,42.8951060596835
0.3101,6.83550981600078,100.003331755166,32.3142704785957,4.52741352265474,42.9048398308036
0.31015,6.83550426211096,100.003332905566,32.320466973973,4.52955900798247,42.9145732040759
0.3102,6.83549870630515,100.003334055307,32.3266632160126,4.53170497996889,42.9243061794263
0.31025,6.83549314858446,100.00333520439,32.3328592046675,4.5338514385941,42.9340387567807
0.3103,6.83548758894998,100.003336352815,32.3390549398907,4.53599838383821,42.943770936065
0.31035,6.8354820274028,100.003337500583,32.3452504216348,4.53814581568132,42.9535027172053
0.3104,6.83547646394402,100.003338647694,32.351445649853,4.5402937341035,42.9632341001275
0.31045,6.83547089857474,100.00333979415,32.357640624498,4.54244213908485,42.9729650847576
0.3105,6.83546533129604,100.003340939951,32.3638353455227,4.54459103060546,42.9826956710217
0.31055,6.83545976210902,100.003342085097,32.3700298128802,4.54674040864539,42.9924258588456
0.3106,6.83545419101476,100.003343229589,32.3762240265233,4.54889027318473,43.0021556481556
0.31065,6.83544861800693,100.003344373494,32.3824179864316,4.55104062420372,43.011885038876
0.3107,6.83544304306618,100.003345516996,32.3886116926307,4.55319146168291,43.0216140309288
0.31075,6.83543746622039,100.003346659856,32.3948051449782,4.55534278560174,43.0313426242456
0.3108,6.83543188747062,100.003347802073,32.4009983434271,4.55749459594026,43.0410708187524
0.31085,6.83542630681793,100.00334894365,32.4071912879303,4.55964689267854,43.0507986143754
0.3109,6.8354207242634,100.003350084587,32.4133839784411,4.56179967579663,43.0605260110406
0.31095,6.83541513980808,100.003351224885,32.4195764149123,4.56395294527458,43.0702530086742
0.311,6.83540955345304,100.003352364543,32.4257685972972,4.56610670109243,43.0799796072023
0.31105,6.83540396519935,100.003353503564,32.4319605255487,4.56826094323023,43.0897058065512
0.3111,6.83539837504806,100.003354641948,32.4381521996199,4.57041567166802,43.0994316066469
0.31115,6.83539278300024,100.003355779696,32.4443436194641,4.57257088638584,43.1091570074157
0.3112,6.83538718905694,100.003356916808,32.4505347850342,4.57472658736371,43.1188820087837
0.31125,6.83538159321921,100.003358053285,32.4567256962835,4.57688277458166,43.1286066106773
0.3113,6.83537599548813,100.003359189128,32.4629163531649,4.57903944801972,43.1383308130226
0.31135,6.83537039586473,100.003360324338,32.4691067556318,4.58119660765791,43.1480546157458
0.3114,6.83536479435008,100.003361458915,32.4752969036372,4.58335425347624,43.1577780187733
