"time","filter_fac3.x[1]","filter_fac3.x[2]","filter_fac4.x[1]","filter_fac4.x[2]","filter_fac5.x[1]","filter_fac5.x[2]"
1.7408,0.822725703672535,0.516031327896906,0.900414765373198,0.670698295174987,0.94405699430238,0.782751779695445
1.7416,0.823056597443916,0.516604105673111,0.900662529040245,0.671270142443315,0.944230915467724,0.783253565617547
1.7424,0.823386873580548,0.517176431375636,0.900909676279307,0.671841182617218,0.94440429591966,0.783754331336616
1.7432,0.823716533236299,0.517748304692996,0.90115620862748,0.672411416162691,0.944577137347216,0.784254078326161
1.744,0.824045577562928,0.518319725316287,0.901402127618192,0.672980843547938,0.944749441434517,0.784752808059483
1.7448,0.824374007710089,0.518890692939169,0.901647434781208,0.673549465243343,0.944921209860811,0.785250522009645
1.7456,0.824701824825337,0.519461207257854,0.901892131642646,0.674117281721451,0.94509244430049,0.785747221649433
1.7464,0.825029030054134,0.520031267971096,0.90213621972499,0.674684293456941,0.945263146423112,0.786242908451329
1.7472,0.825355624539849,0.520600874780177,0.902379700547098,0.675250500926601,0.945433317893424,0.786737583887473
1.748,0.825681609423771,0.521170027388897,0.902622575624222,0.675815904609305,0.945602960371388,0.787231249429634
1.7488,0.826006985845107,0.521738725503559,0.902864846468011,0.67638050498599,0.945772075512199,0.787723906549173
1.7496,0.82633175494099,0.52230696883296,0.903106514586532,0.676944302539626,0.945940664966311,0.78821555671701
1.7504,0.826655917846481,0.522874757088376,0.903347581484278,0.677507297755199,0.946108730379459,0.788706201403595
1.7512,0.82697947569458,0.523442089983553,0.903588048662179,0.678069491119681,0.946276273392681,0.789195842078868
1.752,0.827302429616223,0.524008967234692,0.903827917617621,0.678630883122009,0.946443295642343,0.789684480212233
1.7528,0.827624780740294,0.524575388560437,0.90406718984445,0.679191474253057,0.946609798760158,0.790172117272519
1.7536,0.827946530193626,0.525141353681866,0.904305866832991,0.679751265005616,0.946775784373213,0.79065875472795
1.7544,0.828267679101006,0.525706862322476,0.904543950070057,0.680310255874366,0.946941254103989,0.791144394046109
1.7552,0.828588228585181,0.52627191420817,0.904781441038961,0.680868447355854,0.947106209570386,0.791629036693909
1.756,0.828908179766863,0.526836509067248,0.905018341219533,0.681425839948469,0.947270652385741,0.792112684137555
1.7568,0.829227533764733,0.527400646630395,0.905254652088126,0.681982434152415,0.947434584158859,0.792595337842513
1.7576,0.829546291695447,0.527964326630663,0.905490375117634,0.682538230469691,0.947598006494028,0.793076999273479
1.7584,0.829864454673639,0.528527548803468,0.905725511777501,0.683093229404064,0.947760920991045,0.793557669894341
1.7592,0.830182023811928,0.529090312886569,0.905960063533734,0.683647431461044,0.94792332924524,0.794037351168149
1.76,0.830499000220922,0.529652618620062,0.906194031848917,0.684200837147862,0.948085232847496,0.79451604455708
1.7608,0.830815385009225,0.530214465746366,0.906427418182222,0.684753446973444,0.948246633384275,0.794993751522408
1.7616,0.831131179283436,0.53077585401021,0.90666022398942,0.685305261448386,0.948407532437637,0.795470473524466
1.7624,0.83144638414816,0.531336783158621,0.906892450722899,0.685856281084933,0.948567931585267,0.795946212022615
1.7632,0.831761000706011,0.531897252940912,0.907124099831669,0.686406506396947,0.948727832400494,0.796420968475213
1.764,0.832075030057617,0.532457263108673,0.90735517276138,0.686955937899894,0.948887236452316,0.796894744339579
1.7648,0.832388473301624,0.533016813415754,0.907585670954331,0.687504576110809,0.949046145305422,0.79736754107196
1.7656,0.832701331534699,0.533575903618254,0.907815595849485,0.688052421548277,0.949204560520217,0.797839360127496
1.7664,0.833013605851542,0.534134533474514,0.908044948882481,0.688599474732407,0.949362483652839,0.798310202960193
1.7672,0.83332529687971,0.534692704349334,0.908273729926377,0.689145740763099,0.949519912702454,0.798780079642751
1.768,0.83363640583114,0.535250415587621,0.908501940816356,0.689691218970884,0.949676850142161,0.799248989381495
1.7688,0.833946934074345,0.535807665989758,0.908729583915715,0.690235907127467,0.949833299651636,0.799716928443859
1.7696,0.834256882693541,0.536364455332026,0.908956660638057,0.690779805784816,0.949989262750014,0.800183898327926
1.7704,0.83456625277094,0.536920783393092,0.909183172393527,0.691322915496899,0.950144740951821,0.80064990053159
1.7712,0.834875045386748,0.537476649953997,0.90940912058881,0.691865236819658,0.95029973576699,0.801114936552538
1.772,0.835183261619175,0.53803205479815,0.909634506627151,0.692406770310997,0.95045424870088,0.801579007888226
1.7728,0.835490902544434,0.538586997711312,0.909859331908358,0.692947516530761,0.950608281254297,0.80204211603586
1.7736,0.835797969236749,0.539141478481592,0.910083597828818,0.693487476040718,0.950761834923506,0.802504262492369
1.7744,0.836104462768358,0.539695496899433,0.910307305781503,0.694026649404541,0.950914911200255,0.80296544875439
1.7752,0.836410384209517,0.540249052757605,0.910530457155985,0.694565037187787,0.95106751157179,0.803425676318239
1.776,0.836715734628504,0.540802145851192,0.910753053338441,0.695102639957884,0.951219637520873,0.803884946679894
1.7768,0.837020515091627,0.541354775977582,0.910975095711668,0.695639458284108,0.951371290525802,0.804343261334972
1.7776,0.83732472666322,0.541906942936462,0.911196585655091,0.696175492737567,0.951522472060428,0.804800621778706
1.7784,0.837628370405657,0.5424586465298,0.911417524544773,0.696710743891181,0.951673183594172,0.805257029505925
1.7792,0.837931447379351,0.543009886561844,0.911637913753428,0.697245212319665,0.951823426592045,0.805712486011029
1.78,0.838233958642757,0.543560662839104,0.911857754650427,0.697778898599509,0.951973202514666,0.806166992787971
1.7808,0.838535905252379,0.544110975170346,0.912077048601814,0.698311803308964,0.952122512818278,0.806620551330233
1.7816,0.838837288262777,0.544660823366581,0.912295796970311,0.698843927028018,0.952271358954768,0.807073163130802
1.7824,0.839138108726564,0.545210207241057,0.912514001115332,0.699375270338379,0.952419742371686,0.807524829682155
1.7832,0.839438367694416,0.545759126609246,0.91273166239299,0.69990583382346,0.95256766451226,0.807975552476228
1.784,0.839738066215074,0.546307581288835,0.912948782156113,0.700435618068359,0.952715126815417,0.808425333004401
1.7848,0.840037205335349,0.546855571099717,0.913165361754247,0.700964623659838,0.9528621307158,0.808874172757474
1.7856,0.840335786100127,0.547403095863981,0.913381402533673,0.701492851186307,0.953008677643785,0.809322073225644
1.7864,0.840633809552372,0.5479501554059,0.913596905837412,0.702020301237807,0.953154769025501,0.809769035898486
1.7872,0.840931276733129,0.548496749551922,0.913811873005241,0.702546974405988,0.953300406282848,0.810215062264926
1.788,0.841228188681534,0.549042878130662,0.914026305373697,0.703072871284095,0.953445590833512,0.810660153813226
1.7888,0.84152454643481,0.549588540972889,0.914240204276093,0.703597992466944,0.953590324090989,0.811104312030955
1.7896,0.841820351028278,0.550133737911517,0.914453571042525,0.704122338550911,0.953734607464598,0.811547538404973
1.7904,0.842115603495359,0.550678468781596,0.914666406999883,0.704645910133906,0.953878442359499,0.811989834421406
1.7912,0.842410304867578,0.551222733420302,0.914878713471862,0.705168707815361,0.954021830176715,0.812431201565624
1.792,0.842704456174567,0.551766531666925,0.915090491778973,0.705690732196206,0.954164772313149,0.812871641322222
1.7928,0.842998058444073,0.552309863362859,0.915301743238552,0.706211983878858,0.954307270161598,0.813311155174994
1.7936,0.843291112701959,0.552852728351598,0.91551246916477,0.706732463467193,0.954449325110777,0.813749744606914
1.7944,0.843583619972211,0.553395126478715,0.915722670868644,0.707252171566537,0.954590938545332,0.814187411100114
1.7952,0.843875581276937,0.553937057591864,0.915932349658049,0.707771108783641,0.954732111845862,0.81462415613586
1.796,0.844166997636378,0.554478521540759,0.916141506837726,0.708289275726667,0.954872846388935,0.815059981194532
1.7968,0.844457870068909,0.555019518177174,0.916350143709294,0.708806673005166,0.955013143547106,0.815494887755602
1.7976,0.844748199591044,0.555560047354925,0.916558261571258,0.709323301230063,0.955153004688938,0.815928877297613
1.7984,0.845037987217437,0.556100108929865,0.916765861719023,0.709839161013636,0.955292431179015,0.816361951298154
1.7992,0.845327233960893,0.55663970275987,0.916972945444902,0.7103542529695,0.955431424377965,0.81679411123384
1.8,0.845615940832365,0.557178828704835,0.917179514038125,0.710868577712585,0.955569985642474,0.817225358580292
1.8008,0.845904108840965,0.557717486626656,0.917385568784853,0.711382135859124,0.955708116325309,0.817655694812112
1.8016,0.846191738993963,0.558255676389226,0.917591110968186,0.711894928026627,0.955845817775331,0.818085121402862
1.8024,0.846478832296793,0.558793397858425,0.917796141868173,0.712406954833868,0.955983091337517,0.818513639825044
1.8032,0.84676538975306,0.559330650902106,0.918000662761826,0.712918216900866,0.956119938352974,0.818941251550076
1.804,0.847051412364539,0.559867435390086,0.918204674923123,0.713428714848862,0.956256360158963,0.819367958048269
1.8048,0.847336901131184,0.560403751194141,0.918408179623027,0.713938449300309,0.956392358088912,0.819793760788811
1.8056,0.84762185705113,0.560939598187989,0.91861117812949,0.714447420878846,0.956527933472434,0.820218661239737
1.8064,0.847906281120699,0.561474976247285,0.918813671707468,0.714955630209282,0.956663087635351,0.820642660867912
1.8072,0.848190174334401,0.562009885249608,0.919015661618925,0.715463077917582,0.956797821899705,0.821065761139012
1.808,0.848473537384816,0.562544326064426,0.919217148166702,0.71596976724063,0.956932135516856,0.821487967978593
1.8088,0.848756371301785,0.563078298444707,0.919418132730862,0.716475698468062,0.957066030069495,0.821909282271131
1.8096,0.849038677291117,0.563611801558945,0.919618617254852,0.716980870344812,0.957199508360848,0.822329702257484
1.8104,0.849320456338347,0.56414483529819,0.919818602983119,0.717485283516752,0.957332571685769,0.822749229424803
1.8112,0.849601709427181,0.564677399555502,0.920018091157047,0.717988938631151,0.957465221335158,0.823167865259513
1.812,0.849882437539503,0.565209494225929,0.920217083014974,0.718491836336659,0.957597458595977,0.823585611247297
1.8128,0.850162641655377,0.565741119206508,0.920415579792192,0.718993977283297,0.957729284751266,0.824002468873076
1.8136,0.850442322753052,0.566272274396252,0.920613582720966,0.719495362122434,0.957860701080158,0.824418439620999
1.8144,0.850721481808965,0.566802959696141,0.920811093030534,0.719995991506779,0.957991708857897,0.824833524974423
1.8152,0.851000119797746,0.567333175009114,0.921008111947123,0.720495866090361,0.95812230935585,0.825247726415894
1.816,0.85127823769222,0.567862920240061,0.921204640693955,0.720994986528515,0.958252503841524,0.825661045427138
1.8168,0.851555836463414,0.568392195295814,0.921400680491255,0.72149335347787,0.958382293578581,0.826073483489036
1.8176,0.85183291708056,0.568921000085136,0.921596232556265,0.72199096759633,0.958511679826857,0.826485042081614
1.8184,0.852109480511094,0.569449334518714,0.921791298103248,0.722487829543059,0.958640663842372,0.826895722684025
1.8192,0.85238552772067,0.569977198509152,0.921985878343501,0.722983939978469,0.958769246877349,0.827305526774531
1.82,0.852661059673152,0.57050459197096,0.922179974485359,0.723479299564203,0.95889743018023,0.827714455830488
1.8208,0.852936077330629,0.571031514820543,0.922373587734212,0.723973908963118,0.95902521499569,0.828122511328327
1.8216,0.853210581653411,0.571557966976196,0.922566719292507,0.724467768839273,0.959152602564652,0.828529694743545
1.8224,0.853484573600035,0.572083948358097,0.922759370359762,0.724960879857912,0.959279594124305,0.828936007550678
1.8232,0.853758054127274,0.572609458888291,0.922951542132572,0.725453242685451,0.959406190908117,0.829341451223295
1.824,0.854031024190131,0.573134498490686,0.923143235804619,0.725944857989459,0.959532394145854,0.829746027233972
1.8248,0.854303484741852,0.573659067091047,0.923334452566684,0.726435726438646,0.959658205063591,0.830149737054284
1.8256,0.854575436733927,0.57418316461698,0.923525193606652,0.726925848702848,0.95978362488373,0.830552582154784
1.8264,0.854846881116091,0.574706790997928,0.923715460109522,0.72741522545301,0.959908654825016,0.830954564004986
1.8272,0.855117818836333,0.575229946165163,0.92390525325742,0.727903857361171,0.960033296102553,0.831355684073354
1.828,0.855388250840894,0.575752630051773,0.924094574229603,0.728391745100451,0.960157549927817,0.831755943827276
1.8288,0.855658178074276,0.576274842592658,0.924283424202473,0.728878889345034,0.960281417508673,0.832155344733059
1.8296,0.855927601479245,0.576796583724518,0.92447180434958,0.729365290770152,0.960404900049394,0.832553888255905
1.8304,0.856196521996832,0.577317853385843,0.92465971584164,0.729850950052074,0.960527998750668,0.832951575859895
1.8312,0.856464940566342,0.57783865151691,0.924847159846535,0.730335867868085,0.960650714809622,0.833348409007977
1.832,0.85673285812535,0.578358978059768,0.925034137529328,0.730820044896476,0.960773049419835,0.833744389161946
1.8328,0.857000275609715,0.578878832958233,0.925220650052271,0.731303481816526,0.960895003771352,0.834139517782428
1.8336,0.857267193953576,0.579398216157876,0.925406698574812,0.731786179308488,0.961016579050699,0.834533796328863
1.8344,0.857533614089359,0.57991712760602,0.925592284253608,0.732268138053573,0.961137776440901,0.834927226259494
1.8352,0.85779953694778,0.580435567251724,0.925777408242531,0.732749358733936,0.961258597121499,0.835319809031342
1.836,0.858064963457849,0.580953535045778,0.925962071692679,0.733229842032659,0.96137904226856,0.835711546100195
1.8368,0.858329894546879,0.581471030940695,0.926146275752383,0.733709588633739,0.961499113054698,0.836102438920592
1.8376,0.858594331140479,0.581988054890701,0.926330021567218,0.73418859922207,0.961618810649085,0.836492488945805
1.8384,0.858858274162567,0.582504606851726,0.926513310280014,0.734666874483427,0.961738136217471,0.836881697627821
1.8392,0.859121724535373,0.583020686781394,0.926696143030862,0.735144415104457,0.961857090922196,0.83727006641733
1.84,0.859384683179439,0.583536294639018,0.926878520957122,0.735621221772656,0.961975675922209,0.837657596763704
1.8408,0.859647151013626,0.584051430385587,0.927060445193437,0.736097295176357,0.962093892373079,0.838044290114985
1.8416,0.859909128955115,0.584566093983761,0.927241916871739,0.736572636004719,0.962211741427015,0.838430147917863
1.8424,0.860170617919414,0.585080285397859,0.927422937121258,0.737047244947704,0.962329224232879,0.838815171617666
1.8432,0.860431618820364,0.585594004593852,0.927603507068534,0.73752112269607,0.962446341936203,0.839199362658339
1.844,0.860692132570134,0.586107251539353,0.927783627837421,0.737994269941347,0.962563095679202,0.839582722482431
1.8448,0.860952160079235,0.58662002620361,0.927963300549103,0.738466687375832,0.962679486600794,0.839965252531073
1.8456,0.861211702256519,0.587132328557496,0.928142526322098,0.738938375692565,0.962795515836611,0.840346954243969
1.8464,0.861470760009181,0.5876441585735,0.928321306272267,0.739409335585318,0.962911184519016,0.840727829059374
1.8472,0.861729334242767,0.588155516225718,0.928499641512827,0.739879567748581,0.963026493777122,0.841107878414083
1.848,0.861987425861178,0.588666401489847,0.928677533154358,0.740349072877544,0.963141444736801,0.841487103743405
1.8488,0.862245035542113,0.589176815045738,0.928854981630194,0.740817853345093,0.963256037151958,0.841865508983297
1.8496,0.862502164180955,0.589686756888638,0.929031988029941,0.741285909886877,0.963370272110126,0.842243095624399
1.8504,0.862758812870422,0.590196226392853,0.929208554038343,0.741753241753266,0.963484151908438,0.842619862938785
1.8512,0.863014982506425,0.590705223544891,0.9293846807512,0.74221984965286,0.963597677651198,0.842995812371728
1.852,0.86327067398322,0.591213748332912,0.929560369261624,0.742685734295112,0.963710850439359,0.84337094536729
1.8528,0.863525888193405,0.591721800746721,0.929735620660055,0.743150896390322,0.963823671370541,0.8437452633683
1.8536,0.863780626027931,0.592229380777759,0.929910436034261,0.743615336649621,0.963936141539042,0.844118767816346
1.8544,0.864034888376098,0.592736488419094,0.930084816469356,0.744079055784956,0.964048262035852,0.844491460151761
1.8552,0.864288676125565,0.593243123665418,0.930258763047799,0.744542054509084,0.96416003394867,0.844863341813611
1.856,0.86454199016235,0.59374928651303,0.930432276849407,0.745004333535549,0.964271458361911,0.845234414239677
1.8568,0.864794831370836,0.59425497695984,0.930605358951365,0.74546589357868,0.964382536356728,0.845604678866448
1.8576,0.865047200633772,0.59476019500535,0.930778010428229,0.745926735353567,0.96449326901102,0.845974137129105
1.8584,0.865299098832279,0.595264940650654,0.930950232351941,0.746386859576058,0.964603657399448,0.846342790461506
1.8592,0.865550526845852,0.595769213898425,0.931122025791831,0.74684626696274,0.964713702593448,0.846710640296176
1.86,0.865801485552365,0.596273014752911,0.931293391814628,0.747304958230926,0.964823405661247,0.847077688064295
1.8608,0.866051975828072,0.596776343219923,0.93146433148447,0.747762934098647,0.964932767667873,0.847443935195677
1.8616,0.866301998547617,0.597279199306833,0.931634845862909,0.748220195284632,0.965041789675172,0.847809383118769
1.8624,0.866551554584027,0.597781583022559,0.931804936008923,0.748676742508301,0.965150472741819,0.848174033260625
1.8632,0.866800644808727,0.598283494377564,0.931974602978919,0.749132576489749,0.965258817923336,0.848537887046903
1.864,0.867049270091537,0.598784933383841,0.932143847826748,0.749587697949733,0.965366826272102,0.848900945901847
1.8648,0.867297431300675,0.599285900054912,0.932312671603709,0.750042107609662,0.965474498837367,0.849263211248273
1.8656,0.867545129302766,0.599786394405817,0.932481075358556,0.750495806191581,0.965581836665269,0.84962468450756
1.8664,0.867792364962839,0.600286416453105,0.932649060137512,0.750948794418155,0.965688840798843,0.849985367099634
1.8672,0.868039139144338,0.600785966214826,0.932816626984272,0.751401073012666,0.965795512278039,0.850345260442955
1.868,0.868285452709118,0.601285043710528,0.932983776940012,0.75185264269899,0.965901852139735,0.850704365954502
1.8688,0.868531306517455,0.601783648961243,0.933150511043402,0.752303504201588,0.966007861417748,0.851062685049765
1.8696,0.868776701428044,0.602281781989483,0.933316830330608,0.752753658245495,0.966113541142851,0.851420219142728
1.8704,0.869021638298008,0.602779442819228,0.933482735835303,0.753203105556303,0.966218892342786,0.851776969645856
1.8712,0.869266117982899,0.603276631475926,0.933648228588678,0.75365184686015,0.966323916042277,0.852132937970083
1.872,0.8695101413367,0.603773347986475,0.933813309619445,0.75409988288371,0.966428613263043,0.852488125524797
1.8728,0.869753709211832,0.604269592379223,0.93397797995385,0.754547214354172,0.966532985023813,0.852842533717831
1.8736,0.869996822459157,0.604765364683957,0.934142240615679,0.754993841999237,0.966637032340344,0.853196163955446
1.8744,0.870239481927978,0.605260664931895,0.934306092626266,0.755439766547097,0.966740756225424,0.853549017642316
1.8752,0.870481688466047,0.605755493155677,0.934469537004503,0.755884988726426,0.966844157688898,0.853901096181522
1.876,0.870723442919568,0.606249849389362,0.934632574766846,0.756329509266366,0.966947237737673,0.854252400974533
1.8768,0.870964746133197,0.606743733668414,0.934795206927327,0.756773328896516,0.967049997375736,0.854602933421192
1.8776,0.871205598950051,0.607237146029699,0.934957434497558,0.757216448346914,0.967152437604166,0.85495269491971
1.8784,0.871446002211706,0.607730086511473,0.935119258486742,0.75765886834803,0.96725455942115,0.855301686866644
1.8792,0.871685956758206,0.608222555153376,0.93528067990168,0.758100589630748,0.967356363821995,0.855649910656891
1.88,0.871925463428064,0.608714551996427,0.935441699746782,0.758541612926358,0.96745785179914,0.85599736768367
1.8808,0.872164523058264,0.609206077083011,0.935602319024072,0.758981938966539,0.967559024342174,0.85634405933851
1.8816,0.872403136484268,0.609697130456874,0.935762538733196,0.759421568483345,0.967659882437849,0.856689987011241
1.8824,0.872641304540018,0.610187712163116,0.935922359871435,0.759860502209199,0.96776042707009,0.857035152089973
1.8832,0.872879028057938,0.610677822248179,0.936081783433708,0.760298740876872,0.967860659220012,0.85737955596109
1.884,0.873116307868942,0.611167460759844,0.936240810412583,0.760736285219475,0.967960579865933,0.857723200009233
1.8848,0.873353144802433,0.61165662774722,0.936399441798286,0.761173135970443,0.96806018998339,0.85806608561729
1.8856,0.873589539686309,0.612145323260739,0.936557678578708,0.761609293863525,0.968159490545147,0.858408214166377
1.8864,0.873825493346968,0.612633547352143,0.936715521739411,0.76204475963277,0.968258482521216,0.858749587035832
1.8872,0.874061006609306,0.613121300074482,0.936872972263641,0.762479534012512,0.968357166878866,0.859090205603197
1.888,0.874296080296728,0.613608581482103,0.937030031132336,0.762913617737359,0.968455544582637,0.859430071244206
1.8888,0.874530715231148,0.614095391630642,0.937186699324128,0.76334701154218,0.968553616594356,0.859769185332773
1.8896,0.874764912031455,0.614581731194056,0.937342977222614,0.763779717588155,0.968651382692595,0.860107551299329
1.8904,0.874998671475241,0.615067600357142,0.937498865680231,0.764211736903238,0.968748843591566,0.860445170936441
1.8912,0.875231994587286,0.615552998544613,0.937654366278511,0.764643068756017,0.968846001459466,0.860782043495069
1.892,0.875464882182139,0.616037925821583,0.93780947998274,0.765073713892441,0.968942857238988,0.861118170356385
1.8928,0.875697335072846,0.616522382254515,0.937964207755852,0.765503673058877,0.969039411869995,0.861453552899996
1.8936,0.87592935407095,0.617006367911207,0.938118550558434,0.765932947002096,0.969135666289534,0.861788192503933
1.8944,0.876160939986498,0.617489882860795,0.938272509348738,0.766361536469271,0.969231621431844,0.862122090544643
1.8952,0.876392093628043,0.617972927173735,0.938426085082684,0.766789442207957,0.969327278228373,0.862455248396977
1.896,0.876622815802647,0.618455500921807,0.938579278713871,0.767216664966085,0.969422637607787,0.862787667434178
1.8968,0.876853107315885,0.618937604178099,0.938732091193581,0.767643205491949,0.969517700495985,0.863119349027875
1.8976,0.877082968971846,0.619419237017005,0.938884523470789,0.768069064534198,0.969612467816105,0.863450294548072
1.8984,0.877312401573141,0.619900399514216,0.93903657649217,0.768494242841823,0.969706940488543,0.863780505363134
1.8992,0.877541405920901,0.620381091746716,0.939188251202106,0.768918741164145,0.969801119430961,0.864109982839782
1.9,0.877769982814785,0.62086131379277,0.939339548542693,0.769342560250806,0.969895005558301,0.86443872834308
1.9008,0.87799813305298,0.621341065731922,0.939490469453749,0.769765700851759,0.969988599782794,0.864766743236426
1.9016,0.878225857432206,0.621820347644984,0.939641014872822,0.770188163717255,0.970081903013976,0.86509402888154
1.9024,0.878453156747718,0.622299159614033,0.939791185735197,0.770609949597833,0.970174916158699,0.865420586638459
1.9032,0.878680031793311,0.6227775017224,0.939940982973901,0.77103105924431,0.970267640121139,0.865746417865519
1.904,0.878906483361323,0.623255374054667,0.940090407519716,0.771451493407768,0.970360075802814,0.866071523919352
1.9048,0.879132512242637,0.623732776696656,0.94023946030118,0.771871252839545,0.970452224102592,0.866395906154872
1.9056,0.879358119226687,0.624209709735426,0.940388142244601,0.772290338291225,0.970544085916706,0.866719565925268
1.9064,0.879583305101456,0.624686173259264,0.940536454274058,0.772708750514625,0.970635662138763,0.867042504581989
1.9072,0.879808070653487,0.625162167357675,0.940684397311412,0.773126490261783,0.970726953659757,0.867364723474738
1.908,0.88003241666788,0.625637692121384,0.940831972276315,0.773543558284952,0.970817961368083,0.867686223951463
1.9088,0.880256343928297,0.626112747642317,0.940979180086213,0.773959955336584,0.970908686149546,0.868007007358341
1.9096,0.880479853216968,0.626587334013604,0.941126021656357,0.774375682169324,0.970999128887376,0.868327075039774
1.9104,0.880702945314691,0.627061451329569,0.941272497899807,0.774790739535993,0.971089290462238,0.868646428338377
1.9112,0.880925621000836,0.62753509968572,0.941418609727446,0.775205128189584,0.971179171752243,0.868965068594965
1.912,0.88114788105335,0.628008279178745,0.941564358047978,0.775618848883246,0.971268773632966,0.869282997148547
1.9128,0.881369726248759,0.628480989906505,0.941709743767945,0.776031902370275,0.971358096977449,0.869600215336314
1.9136,0.881591157362171,0.628953231968027,0.941854767791727,0.776444289404105,0.97144714265622,0.869916724493629
1.9144,0.881812175167282,0.629425005463495,0.941999431021553,0.776856010738292,0.971535911537303,0.870232525954018
1.9152,0.882032780436373,0.629896310494246,0.942143734357509,0.77726706712651,0.97162440448623,0.870547621049156
1.916,0.882252973940323,0.630367147162761,0.942287678697542,0.777677459322533,0.971712622366052,0.870862011108864
1.9168,0.882472756448603,0.630837515572658,0.942431264937473,0.778087188080231,0.971800566037352,0.87117569746109
1.9176,0.882692128729283,0.631307415828686,0.942574493970997,0.778496254153555,0.971888236358257,0.871488681431909
1.9184,0.88291109154904,0.63177684803672,0.942717366689699,0.778904658296524,0.971975634184452,0.871800964345504
1.9192,0.883129645673152,0.632245812303747,0.942859883983053,0.779312401263222,0.972062760369186,0.872112547524159
1.92,0.883347791865508,0.632714308737869,0.943002046738437,0.779719483807779,0.972149615763293,0.872423432288252
1.9208,0.883565530888611,0.633182337448288,0.943143855841133,0.780125906684365,0.972236201215195,0.872733619956241
1.9216,0.883782863503579,0.633649898545301,0.943285312174343,0.780531670647177,0.97232251757092,0.873043111844655
1.9224,0.883999790470148,0.634116992140297,0.943426416619186,0.780936776450428,0.972408565674113,0.873351909268084
1.9232,0.884216312546678,0.634583618345743,0.943567170054717,0.781341224848338,0.972494346366046,0.873660013539169
1.924,0.884432430490155,0.635049777275185,0.943707573357926,0.781745016595122,0.972579860485632,0.873967425968593
1.9248,0.884648145056194,0.635515469043235,0.943847627403747,0.782148152444979,0.972665108869436,0.874274147865068
1.9256,0.884863456999042,0.635980693765565,0.943987333065067,0.782550633152082,0.972750092351687,0.874580180535329
1.9264,0.885078367071583,0.636445451558903,0.944126691212735,0.782952459470564,0.972834811764292,0.87488552528412
1.9272,0.88529287602534,0.636909742541024,0.944265702715566,0.783353632154514,0.972919267936844,0.875190183414185
1.928,0.885506984610477,0.637373566830743,0.944404368440349,0.783754151957957,0.973003461696639,0.875494156226261
1.9288,0.885720693575807,0.637836924547906,0.944542689251856,0.784154019634852,0.973087393868684,0.875797445019062
1.9296,0.88593400366879,0.638299815813389,0.944680666012849,0.784553235939074,0.973171065275712,0.876100051089275
1.9304,0.886146915442924,0.638762241339303,0.944818299015261,0.784951803009966,0.973254475592413,0.876401977816899
1.9312,0.886359429561545,0.639224201498083,0.94495558887737,0.785349722186987,0.973337625152597,0.876703227376165
1.932,0.886571547004672,0.639685695688674,0.945092537154642,0.785746992521825,0.973420516179606,0.877003798496166
1.9328,0.886783268512879,0.640146724040636,0.94522914469739,0.786143614778838,0.973503149478165,0.877303692481796
1.9336,0.886994594825371,0.64060728668462,0.945365412353856,0.786539589722489,0.973585525850584,0.877602910636228
1.9344,0.887205526679992,0.641067383752368,0.945501340970219,0.786934918117338,0.973667646096773,0.87790145426091
1.9352,0.887416064813221,0.641527015376699,0.945636931390596,0.787329600728032,0.973749511014248,0.878199324655558
1.936,0.887626209960183,0.641986181691513,0.945772184457056,0.787723638319296,0.97383112139814,0.878496523118148
1.9368,0.887835962854643,0.642444882831776,0.945907101009618,0.788117031655926,0.97391247804121,0.878793050944908
1.9376,0.888045324229017,0.642903118933518,0.946041681886266,0.788509781502781,0.973993581733854,0.879088909430316
1.9384,0.888254294814371,0.643360890133828,0.946175927922948,0.788901888624771,0.974074433264117,0.879384099867091
1.9392,0.888462875340424,0.643818196570846,0.946309839953589,0.789293353786852,0.974155033417702,0.879678623546183
1.94,0.888671066535553,0.644275038383757,0.946443418810092,0.789684177754015,0.974235382977977,0.879972481756773
1.9408,0.888878869126793,0.644731415712786,0.946576665322348,0.790074361291279,0.974315482725991,0.88026567578626
1.9416,0.889086283839843,0.645187328699194,0.946709580318243,0.790463905163684,0.974395333440479,0.880558206920258
1.9424,0.889293311399068,0.645642777485265,0.94684216462366,0.790852810136276,0.974474935897876,0.880850076442591
1.9432,0.889499952527502,0.646097762214309,0.946974419062489,0.791241076974108,0.974554290872324,0.881141285635279
1.944,0.88970620794685,0.646552283030651,0.947106344456635,0.791628706442222,0.974633399135684,0.881431835778541
1.9448,0.889912078377493,0.647006340079623,0.94723794162602,0.792015699305646,0.974712261457545,0.88172172815078
1.9456,0.890117564538487,0.647459933507564,0.947369211388594,0.792402056329386,0.974790878605236,0.882010964028582
1.9464,0.890322667147574,0.64791306346181,0.947500154560338,0.792787778278414,0.974869251343833,0.882299544686706
1.9472,0.890527386921175,0.648365730090688,0.947630771955272,0.79317286591766,0.974947380436174,0.882587471398081
1.948,0.890731724574401,0.648817933543512,0.947761064385462,0.793557320012007,0.975025266642862,0.882874745433794
1.9488,0.89093568082105,0.649269673970574,0.947891032661025,0.793941141326278,0.975102910722285,0.883161368063088
1.9496,0.891139256373618,0.649720951523141,0.948020677590137,0.794324330625231,0.975180313430615,0.883447340553354
1.9504,0.891342451943291,0.65017176635345,0.94814999997904,0.794706888673547,0.975257475521827,0.883732664170122
