"time","Pre1.u","table1.y","table2.y"
8.372,1,0,0
8.374,1,0,0
8.376,1,0,0
8.378,1,0,0
8.38,1,0,0
8.382,1,0,0
8.384,1,0,0
8.386,1,0,0
8.388,1,0,0
8.39,1,0,0
8.392,1,0,0
8.394,1,0,0
8.396,1,0,0
8.398,1,0,0
8.4,1,0,0
8.402,1,0,0
8.404,1,0,0
8.406,1,0,0
8.408,1,0,0
8.41,1,0,0
8.412,1,0,0
8.414,1,0,0
8.416,1,0,0
8.418,1,0,0
8.42,1,0,0
8.422,1,0,0
8.424,1,0,0
8.426,1,0,0
8.428,1,0,0
8.43,1,0,0
8.432,1,0,0
8.434,1,0,0
8.436,1,0,0
8.438,1,0,0
8.44,1,0,0
8.442,1,0,0
8.444,1,0,0
8.446,1,0,0
8.448,1,0,0
8.45,1,0,0
8.452,1,0,0
8.454,1,0,0
8.456,1,0,0
8.458,1,0,0
8.46,1,0,0
8.462,1,0,0
8.464,1,0,0
8.466,1,0,0
8.468,1,0,0
8.47,1,0,0
8.472,1,0,0
8.474,1,0,0
8.476,1,0,0
8.478,1,0,0
8.48,1,0,0
8.482,1,0,0
8.484,1,0,0
8.486,1,0,0
8.488,1,0,0
8.49,1,0,0
8.492,1,0,0
8.494,1,0,0
8.496,1,0,0
8.498,1,0,0
8.5,1,0,0
8.502,1,0,0
8.504,1,0,0
8.506,1,0,0
8.508,1,0,0
8.51,1,0,0
8.512,1,0,0
8.514,1,0,0
8.516,1,0,0
8.518,1,0,0
8.52,1,0,0
8.522,1,0,0
8.524,1,0,0
8.526,1,0,0
8.528,1,0,0
8.53,1,0,0
8.532,1,0,0
8.534,1,0,0
8.536,1,0,0
8.538,1,0,0
8.54,1,0,0
8.542,1,0,0
8.544,1,0,0
8.546,1,0,0
8.548,1,0,0
8.55,1,0,0
8.552,1,0,0
8.554,1,0,0
8.556,1,0,0
8.558,1,0,0
8.56,1,0,0
8.562,1,0,0
8.564,1,0,0
8.566,1,0,0
8.568,1,0,0
8.57,1,0,0
8.572,1,0,0
8.574,1,0,0
8.576,1,0,0
8.578,1,0,0
8.58,1,0,0
8.582,1,0,0
8.584,1,0,0
8.586,1,0,0
8.588,1,0,0
8.59,1,0,0
8.592,1,0,0
8.594,1,0,0
8.596,1,0,0
8.598,1,0,0
8.6,1,0,0
8.602,1,0,0
8.604,1,0,0
8.606,1,0,0
8.608,1,0,0
8.61,1,0,0
8.612,1,0,0
8.614,1,0,0
8.616,1,0,0
8.618,1,0,0
8.62,1,0,0
8.622,1,0,0
8.624,1,0,0
8.626,1,0,0
8.628,1,0,0
8.63,1,0,0
8.632,1,0,0
8.634,1,0,0
8.636,1,0,0
8.638,1,0,0
8.64,1,0,0
8.642,1,0,0
8.644,1,0,0
8.646,1,0,0
8.648,1,0,0
8.65,1,0,0
8.652,1,0,0
8.654,1,0,0
8.656,1,0,0
8.658,1,0,0
8.66,1,0,0
8.662,1,0,0
8.664,1,0,0
8.666,1,0,0
8.668,1,0,0
8.67,1,0,0
8.672,1,0,0
8.674,1,0,0
8.676,1,0,0
8.678,1,0,0
8.68,1,0,0
8.682,1,0,0
8.684,1,0,0
8.686,1,0,0
8.688,1,0,0
8.69,1,0,0
8.692,1,0,0
8.694,1,0,0
8.696,1,0,0
8.698,1,0,0
8.7,1,0,0
8.702,1,0,0
8.704,1,0,0
8.706,1,0,0
8.708,1,0,0
8.71,1,0,0
8.712,1,0,0
8.714,1,0,0
8.716,1,0,0
8.718,1,0,0
8.72,1,0,0
8.722,1,0,0
8.724,1,0,0
8.726,1,0,0
8.728,1,0,0
8.73,1,0,0
8.732,1,0,0
8.734,1,0,0
8.736,1,0,0
8.738,1,0,0
8.74,1,0,0
8.742,1,0,0
8.744,1,0,0
8.746,1,0,0
8.748,1,0,0
8.75,1,0,0
8.752,1,0,0
8.754,1,0,0
8.756,1,0,0
8.758,1,0,0
8.76,1,0,0
8.762,1,0,0
8.764,1,0,0
8.766,1,0,0
8.768,1,0,0
8.77,1,0,0
8.772,1,0,0
8.774,1,0,0
8.776,1,0,0
8.778,1,0,0
8.78,1,0,0
8.782,1,0,0
8.784,1,0,0
8.786,1,0,0
8.788,1,0,0
8.79,1,0,0
8.792,1,0,0
8.794,1,0,0
8.796,1,0,0
8.798,1,0,0
8.8,1,0,0
8.802,1,0,0
8.804,1,0,0
8.806,1,0,0
8.808,1,0,0
8.81,1,0,0
8.812,1,0,0
8.814,1,0,0
8.816,1,0,0
8.818,1,0,0
8.82,1,0,0
8.822,1,0,0
8.824,1,0,0
8.826,1,0,0
8.828,1,0,0
8.83,1,0,0
8.832,1,0,0
8.834,1,0,0
8.836,1,0,0
8.838,1,0,0
8.84,1,0,0
8.842,1,0,0
8.844,1,0,0
8.846,1,0,0
8.848,1,0,0
8.85,1,0,0
8.852,1,0,0
8.854,1,0,0
8.856,1,0,0
8.858,1,0,0
8.86,1,0,0
8.862,1,0,0
8.864,1,0,0
8.866,1,0,0
8.868,1,0,0
8.87,1,0,0
8.872,1,0,0
8.874,1,0,0
8.876,1,0,0
8.878,1,0,0
8.88,1,0,0
8.882,1,0,0
8.884,1,0,0
8.886,1,0,0
8.888,1,0,0
8.89,1,0,0
8.892,1,0,0
8.894,1,0,0
8.896,1,0,0
8.898,1,0,0
8.9,1,0,0
8.902,1,0,0
8.904,1,0,0
8.906,1,0,0
8.908,1,0,0
8.91,1,0,0
8.912,1,0,0
8.914,1,0,0
8.916,1,0,0
8.918,1,0,0
8.92,1,0,0
8.922,1,0,0
8.924,1,0,0
8.926,1,0,0
8.928,1,0,0
8.93,1,0,0
8.932,1,0,0
8.934,1,0,0
8.936,1,0,0
8.938,1,0,0
8.94,1,0,0
8.942,1,0,0
8.944,1,0,0
8.946,1,0,0
8.948,1,0,0
8.95,1,0,0
8.952,1,0,0
8.954,1,0,0
8.956,1,0,0
8.958,1,0,0
8.96,1,0,0
8.962,1,0,0
8.964,1,0,0
8.966,1,0,0
8.968,1,0,0
8.97,1,0,0
8.972,1,0,0
8.974,1,0,0
8.976,1,0,0
8.978,1,0,0
8.98,1,0,0
8.982,1,0,0
8.984,1,0,0
8.986,1,0,0
8.988,1,0,0
8.99,1,0,0
8.992,1,0,0
8.994,1,0,0
8.996,1,0,0
8.998,1,0,0
9,1,0,0
9.002,1,0,0
9.004,1,0,0
9.006,1,0,0
9.008,1,0,0
9.01,1,0,0
9.012,1,0,0
9.014,1,0,0
9.016,1,0,0
9.018,1,0,0
9.02,1,0,0
9.022,1,0,0
9.024,1,0,0
9.026,1,0,0
9.028,1,0,0
9.03,1,0,0
9.032,1,0,0
9.034,1,0,0
9.036,1,0,0
9.038,1,0,0
9.04,1,0,0
9.042,1,0,0
9.044,1,0,0
9.046,1,0,0
9.048,1,0,0
9.05,1,0,0
9.052,1,0,0
9.054,1,0,0
9.056,1,0,0
9.058,1,0,0
9.06,1,0,0
9.062,1,0,0
9.064,1,0,0
9.066,1,0,0
9.068,1,0,0
9.07,1,0,0
9.072,1,0,0
9.074,1,0,0
9.076,1,0,0
9.078,1,0,0
9.08,1,0,0
9.082,1,0,0
9.084,1,0,0
9.086,1,0,0
9.088,1,0,0
9.09,1,0,0
9.092,1,0,0
9.094,1,0,0
9.096,1,0,0
9.098,1,0,0
9.1,1,0,0
9.102,1,0,0
9.104,1,0,0
9.106,1,0,0
9.108,1,0,0
9.11,1,0,0
9.112,1,0,0
9.114,1,0,0
9.116,1,0,0
9.118,1,0,0
9.12,1,0,0
9.122,1,0,0
9.124,1,0,0
9.126,1,0,0
9.128,1,0,0
9.13,1,0,0
9.132,1,0,0
9.134,1,0,0
9.136,1,0,0
9.138,1,0,0
9.14,1,0,0
9.142,1,0,0
9.144,1,0,0
9.146,1,0,0
9.148,1,0,0
9.15,1,0,0
9.152,1,0,0
9.154,1,0,0
9.156,1,0,0
9.158,1,0,0
9.16,1,0,0
9.162,1,0,0
9.164,1,0,0
9.166,1,0,0
9.168,1,0,0
9.17,1,0,0
9.172,1,0,0
9.174,1,0,0
9.176,1,0,0
9.178,1,0,0
9.18,1,0,0
9.182,1,0,0
9.184,1,0,0
9.186,1,0,0
9.188,1,0,0
9.19,1,0,0
9.192,1,0,0
9.194,1,0,0
9.196,1,0,0
9.198,1,0,0
9.2,1,0,0
9.202,1,0,0
9.204,1,0,0
9.206,1,0,0
9.208,1,0,0
9.21,1,0,0
9.212,1,0,0
9.214,1,0,0
9.216,1,0,0
9.218,1,0,0
9.22,1,0,0
9.222,1,0,0
9.224,1,0,0
9.226,1,0,0
9.228,1,0,0
9.23,1,0,0
9.232,1,0,0
9.234,1,0,0
9.236,1,0,0
9.238,1,0,0
9.24,1,0,0
9.242,1,0,0
9.244,1,0,0
9.246,1,0,0
9.248,1,0,0
9.25,1,0,0
9.252,1,0,0
9.254,1,0,0
9.256,1,0,0
9.258,1,0,0
9.26,1,0,0
9.262,1,0,0
9.264,1,0,0
9.266,1,0,0
9.268,1,0,0
9.27,1,0,0
9.272,1,0,0
9.274,1,0,0
9.276,1,0,0
9.278,1,0,0
9.28,1,0,0
9.282,1,0,0
9.284,1,0,0
9.286,1,0,0
9.288,1,0,0
9.29,1,0,0
9.292,1,0,0
9.294,1,0,0
9.296,1,0,0
9.298,1,0,0
9.3,1,0,0
9.302,1,0,0
9.304,1,0,0
9.306,1,0,0
9.308,1,0,0
9.31,1,0,0
9.312,1,0,0
9.314,1,0,0
9.316,1,0,0
9.318,1,0,0
9.32,1,0,0
9.322,1,0,0
9.324,1,0,0
9.326,1,0,0
9.328,1,0,0
9.33,1,0,0
9.332,1,0,0
9.334,1,0,0
9.336,1,0,0
9.338,1,0,0
9.34,1,0,0
9.342,1,0,0
9.344,1,0,0
9.346,1,0,0
9.348,1,0,0
9.35,1,0,0
9.352,1,0,0
9.354,1,0,0
9.356,1,0,0
9.358,1,0,0
9.36,1,0,0
9.362,1,0,0
9.364,1,0,0
9.366,1,0,0
9.368,1,0,0
9.37,1,0,0
9.372,1,0,0
9.374,1,0,0
9.376,1,0,0
9.378,1,0,0
9.38,1,0,0
9.382,1,0,0
9.384,1,0,0
9.386,1,0,0
9.388,1,0,0
9.39,1,0,0
9.392,1,0,0
9.394,1,0,0
9.396,1,0,0
9.398,1,0,0
9.4,1,0,0
9.402,1,0,0
9.404,1,0,0
9.406,1,0,0
9.408,1,0,0
9.41,1,0,0
9.412,1,0,0
9.414,1,0,0
9.416,1,0,0
9.418,1,0,0
9.42,1,0,0
9.422,1,0,0
9.424,1,0,0
9.426,1,0,0
9.428,1,0,0
9.43,1,0,0
9.432,1,0,0
9.434,1,0,0
9.436,1,0,0
9.438,1,0,0
9.44,1,0,0
9.442,1,0,0
9.444,1,0,0
9.446,1,0,0
9.448,1,0,0
9.45,1,0,0
9.452,1,0,0
9.454,1,0,0
9.456,1,0,0
9.458,1,0,0
9.46,1,0,0
9.462,1,0,0
9.464,1,0,0
9.466,1,0,0
9.468,1,0,0
9.47,1,0,0
9.472,1,0,0
9.474,1,0,0
9.476,1,0,0
9.478,1,0,0
9.48,1,0,0
9.482,1,0,0
9.484,1,0,0
9.486,1,0,0
9.488,1,0,0
9.49,1,0,0
9.492,1,0,0
9.494,1,0,0
9.496,1,0,0
9.498,1,0,0
9.5,1,0,0
9.502,1,0,0
9.504,1,0,0
9.506,1,0,0
9.508,1,0,0
9.51,1,0,0
9.512,1,0,0
9.514,1,0,0
9.516,1,0,0
9.518,1,0,0
9.52,1,0,0
9.522,1,0,0
9.524,1,0,0
9.526,1,0,0
9.528,1,0,0
9.53,1,0,0
9.532,1,0,0
9.534,1,0,0
9.536,1,0,0
9.538,1,0,0
9.54,1,0,0
9.542,1,0,0
9.544,1,0,0
9.546,1,0,0
9.548,1,0,0
9.55,1,0,0
9.552,1,0,0
9.554,1,0,0
9.556,1,0,0
9.558,1,0,0
9.56,1,0,0
9.562,1,0,0
9.564,1,0,0
9.566,1,0,0
9.568,1,0,0
9.57,1,0,0
9.572,1,0,0
9.574,1,0,0
9.576,1,0,0
9.578,1,0,0
9.58,1,0,0
9.582,1,0,0
9.584,1,0,0
9.586,1,0,0
9.588,1,0,0
9.59,1,0,0
9.592,1,0,0
9.594,1,0,0
9.596,1,0,0
9.598,1,0,0
9.6,1,0,0
9.602,1,0,0
9.604,1,0,0
9.606,1,0,0
9.608,1,0,0
9.61,1,0,0
9.612,1,0,0
9.614,1,0,0
9.616,1,0,0
9.618,1,0,0
9.62,1,0,0
9.622,1,0,0
9.624,1,0,0
9.626,1,0,0
9.628,1,0,0
9.63,1,0,0
9.632,1,0,0
9.634,1,0,0
9.636,1,0,0
9.638,1,0,0
9.64,1,0,0
9.642,1,0,0
9.644,1,0,0
9.646,1,0,0
9.648,1,0,0
9.65,1,0,0
9.652,1,0,0
9.654,1,0,0
9.656,1,0,0
9.658,1,0,0
9.66,1,0,0
9.662,1,0,0
9.664,1,0,0
9.666,1,0,0
9.668,1,0,0
9.67,1,0,0
9.672,1,0,0
9.674,1,0,0
9.676,1,0,0
9.678,1,0,0
9.68,1,0,0
9.682,1,0,0
9.684,1,0,0
9.686,1,0,0
9.688,1,0,0
9.69,1,0,0
9.692,1,0,0
9.694,1,0,0
9.696,1,0,0
9.698,1,0,0
9.7,1,0,0
9.702,1,0,0
9.704,1,0,0
9.706,1,0,0
9.708,1,0,0
9.71,1,0,0
9.712,1,0,0
9.714,1,0,0
9.716,1,0,0
9.718,1,0,0
9.72,1,0,0
9.722,1,0,0
9.724,1,0,0
9.726,1,0,0
9.728,1,0,0
9.73,1,0,0
9.732,1,0,0
9.734,1,0,0
9.736,1,0,0
9.738,1,0,0
9.74,1,0,0
9.742,1,0,0
9.744,1,0,0
9.746,1,0,0
9.748,1,0,0
9.75,1,0,0
9.752,1,0,0
9.754,1,0,0
9.756,1,0,0
9.758,1,0,0
9.76,1,0,0
9.762,1,0,0
9.764,1,0,0
9.766,1,0,0
9.768,1,0,0
9.77,1,0,0
9.772,1,0,0
9.774,1,0,0
9.776,1,0,0
9.778,1,0,0
9.78,1,0,0
9.782,1,0,0
9.784,1,0,0
9.786,1,0,0
9.788,1,0,0
9.79,1,0,0
9.792,1,0,0
9.794,1,0,0
9.796,1,0,0
9.798,1,0,0
9.8,1,0,0
9.802,1,0,0
9.804,1,0,0
9.806,1,0,0
9.808,1,0,0
9.81,1,0,0
9.812,1,0,0
9.814,1,0,0
9.816,1,0,0
9.818,1,0,0
9.82,1,0,0
9.822,1,0,0
9.824,1,0,0
9.826,1,0,0
9.828,1,0,0
9.83,1,0,0
9.832,1,0,0
9.834,1,0,0
9.836,1,0,0
9.838,1,0,0
9.84,1,0,0
9.842,1,0,0
9.844,1,0,0
9.846,1,0,0
9.848,1,0,0
9.85,1,0,0
9.852,1,0,0
9.854,1,0,0
9.856,1,0,0
9.858,1,0,0
9.86,1,0,0
9.862,1,0,0
9.864,1,0,0
9.866,1,0,0
9.868,1,0,0
9.87,1,0,0
9.872,1,0,0
9.874,1,0,0
9.876,1,0,0
9.878,1,0,0
9.88,1,0,0
9.882,1,0,0
9.884,1,0,0
9.886,1,0,0
9.888,1,0,0
9.89,1,0,0
9.892,1,0,0
9.894,1,0,0
9.896,1,0,0
9.898,1,0,0
9.9,1,0,0
9.902,1,0,0
9.904,1,0,0
9.906,1,0,0
9.908,1,0,0
9.91,1,0,0
9.912,1,0,0
9.914,1,0,0
9.916,1,0,0
9.918,1,0,0
9.92,1,0,0
9.922,1,0,0
9.924,1,0,0
9.926,1,0,0
9.928,1,0,0
9.93,1,0,0
9.932,1,0,0
9.934,1,0,0
9.936,1,0,0
9.938,1,0,0
9.94,1,0,0
9.942,1,0,0
9.944,1,0,0
9.946,1,0,0
9.948,1,0,0
9.95,1,0,0
9.952,1,0,0
9.954,1,0,0
9.956,1,0,0
9.958,1,0,0
9.96,1,0,0
9.962,1,0,0
9.964,1,0,0
9.966,1,0,0
9.968,1,0,0
9.97,1,0,0
9.972,1,0,0
9.974,1,0,0
9.976,1,0,0
9.978,1,0,0
9.98,1,0,0
9.982,1,0,0
9.984,1,0,0
9.986,1,0,0
9.988,1,0,0
9.99,1,0,0
9.992,1,0,0
9.994,1,0,0
9.996,1,0,0
9.998,1,0,0
10,1,0,0
10,1,0,0
